review_id,employee_id,review_year,performance_rating,bonus_band,goal_status
700682,10341,2025,3.9,Medium,Met
700683,10342,2024,3.3,Medium,Exceeded
700684,10342,2025,4.2,High,Met
700685,10343,2024,2.8,Medium,Partially Met
700686,10343,2025,4.1,High,Met
700687,10344,2024,3.9,Medium,Met
700688,10344,2025,4.1,High,Met
700689,10345,2024,2.7,High,Met
700690,10345,2025,3.8,High,Met
700691,10346,2024,3.4,High,Exceeded
700692,10346,2025,3.0,High,Met
700693,10347,2024,3.3,Low,Exceeded
700694,10347,2025,3.1,High,Met
700695,10348,2024,3.0,Low,Partially Met
700696,10348,2025,3.2,Medium,Exceeded
700697,10349,2024,3.2,High,Met
700698,10349,2025,4.3,Low,Partially Met
700699,10350,2024,3.5,Medium,Met
700700,10350,2025,4.0,High,Met
700701,10351,2024,2.6,Medium,Partially Met
700702,10351,2025,3.6,Medium,Met
700703,10352,2024,3.4,High,Met
700704,10352,2025,3.6,Medium,Met
700705,10353,2024,3.4,Medium,Met
700706,10353,2025,4.0,Medium,Met
700707,10354,2024,3.7,Medium,Met
700708,10354,2025,3.7,Low,Met
700709,10355,2024,2.6,High,Exceeded
700710,10355,2025,3.2,Medium,Met
700711,10356,2024,2.7,Medium,Exceeded
700712,10356,2025,3.1,Medium,Exceeded
700713,10357,2024,5.0,High,Exceeded
700714,10357,2025,2.9,High,Exceeded
700715,10358,2024,4.2,Medium,Met
700716,10358,2025,5.0,Medium,Met
700717,10359,2024,2.9,Medium,Met
700718,10359,2025,2.2,Medium,Met
700719,10360,2024,4.3,Medium,Met
700720,10360,2025,4.1,Medium,Met
700721,10361,2024,4.1,Medium,Met
700722,10361,2025,5.0,Medium,Met
700723,10362,2024,4.0,Medium,Exceeded
700724,10362,2025,2.6,Low,Met
700725,10363,2024,3.2,Medium,Exceeded
700726,10363,2025,2.9,Medium,Met
700727,10364,2024,4.0,Medium,Met
700728,10364,2025,3.2,Medium,Met
700729,10365,2024,3.0,Medium,Met
700730,10365,2025,3.5,Medium,Met
700731,10366,2024,3.5,High,Met
700732,10366,2025,3.5,Medium,Exceeded
700733,10367,2024,2.6,Medium,Met
700734,10367,2025,4.2,Medium,Exceeded
700735,10368,2024,3.3,Low,Met
700736,10368,2025,3.3,Medium,Met
700737,10369,2024,3.7,Medium,Partially Met
700738,10369,2025,3.5,Medium,Met
700739,10370,2024,3.9,Medium,Partially Met
700740,10370,2025,3.4,Medium,Exceeded
700741,10371,2024,3.4,Medium,Met
700742,10371,2025,3.4,High,Partially Met
700743,10372,2024,3.3,Medium,Exceeded
700744,10372,2025,3.3,Low,Met
700745,10373,2024,3.9,High,Met
700746,10373,2025,3.7,High,Exceeded
700747,10374,2024,3.1,High,Met
700748,10374,2025,3.9,Medium,Met
700749,10375,2024,3.0,Medium,Exceeded
700750,10375,2025,3.3,Medium,Exceeded
700751,10376,2024,2.5,Medium,Partially Met
700752,10376,2025,3.7,High,Exceeded
700753,10377,2024,3.1,Medium,Met
700754,10377,2025,3.9,High,Partially Met
700755,10378,2024,3.8,Medium,Met
700756,10378,2025,3.8,Medium,Exceeded
700757,10379,2024,3.5,Medium,Met
700758,10379,2025,3.1,High,Met
700759,10380,2024,3.2,Medium,Met
700760,10380,2025,4.3,Low,Exceeded
700761,10381,2024,2.9,Medium,Met
700762,10381,2025,2.4,Low,Met
700763,10382,2024,3.9,Low,Partially Met
700764,10382,2025,3.1,High,Met
700765,10383,2024,2.8,Medium,Exceeded
700766,10383,2025,2.8,Medium,Met
700767,10384,2024,2.6,Medium,Exceeded
700768,10384,2025,3.0,Medium,Met
700769,10385,2024,2.6,High,Partially Met
700770,10385,2025,2.6,High,Exceeded
700771,10386,2024,4.1,High,Met
700772,10386,2025,2.7,High,Met
700773,10387,2024,3.1,Medium,Met
700774,10387,2025,1.8,High,Met
700775,10388,2024,3.4,Medium,Partially Met
700776,10388,2025,3.0,Medium,Met
700777,10389,2024,3.9,Medium,Met
700778,10389,2025,2.4,High,Exceeded
700779,10390,2024,3.6,Low,Exceeded
700780,10390,2025,3.4,Medium,Partially Met
700781,10391,2024,3.7,Low,Partially Met
700782,10391,2025,5.0,Medium,Met
700783,10392,2024,2.3,Medium,Met
700784,10392,2025,2.3,High,Exceeded
700785,10393,2024,1.7,Low,Met
700786,10393,2025,3.2,Low,Exceeded
700787,10394,2024,3.1,Medium,Exceeded
700788,10394,2025,2.7,High,Met
700789,10395,2024,3.4,Medium,Exceeded
700790,10395,2025,3.4,Low,Met
700791,10396,2024,2.6,Medium,Exceeded
700792,10396,2025,3.5,Low,Met
700793,10397,2024,3.6,Medium,Met
700794,10397,2025,3.4,Low,Met
700795,10398,2024,3.8,High,Met
700796,10398,2025,2.9,Medium,Met
700797,10399,2024,2.7,High,Met
700798,10399,2025,3.3,Medium,Met
700799,10400,2024,3.8,Medium,Partially Met
700800,10400,2025,3.0,High,Met
700801,10401,2024,2.3,Low,Met
700802,10401,2025,3.5,Low,Exceeded
700803,10402,2024,2.9,Low,Met
700804,10402,2025,3.8,Medium,Partially Met
700805,10403,2024,3.0,Medium,Exceeded
700806,10403,2025,3.1,High,Partially Met
700807,10404,2024,3.9,Low,Met
700808,10404,2025,3.2,Medium,Met
700809,10405,2024,2.9,Medium,Met
700810,10405,2025,3.8,Medium,Partially Met
700811,10406,2024,3.2,Medium,Met
700812,10406,2025,3.6,Medium,Met
700813,10407,2024,4.1,High,Met
700814,10407,2025,4.3,Medium,Partially Met
700815,10408,2024,4.1,Medium,Exceeded
700816,10408,2025,3.1,Medium,Met
700817,10409,2024,4.2,Medium,Exceeded
700818,10409,2025,2.8,Medium,Met
700819,10410,2024,3.5,Low,Exceeded
700820,10410,2025,2.7,Medium,Met
700821,10411,2024,3.1,Medium,Met
700822,10411,2025,2.3,High,Exceeded
700823,10412,2024,4.6,High,Exceeded
700824,10412,2025,2.8,Medium,Met
700825,10413,2024,2.9,Medium,Partially Met
700826,10413,2025,3.0,Medium,Met
700827,10414,2024,3.4,Medium,Exceeded
700828,10414,2025,3.2,Medium,Met
700829,10415,2024,3.9,High,Exceeded
700830,10415,2025,4.3,Medium,Met
700831,10416,2024,2.1,Medium,Met
700832,10416,2025,3.3,Medium,Met
700833,10417,2024,1.6,Medium,Met
700834,10417,2025,2.9,Low,Met
700835,10418,2024,2.9,Medium,Partially Met
700836,10418,2025,2.9,Low,Met
700837,10419,2024,3.8,Low,Met
700838,10419,2025,4.5,Low,Exceeded
700839,10420,2024,4.1,High,Exceeded
700840,10420,2025,4.1,Medium,Exceeded
700841,10421,2024,3.3,Medium,Met
700842,10421,2025,1.9,Medium,Met
700843,10422,2024,4.3,Low,Met
700844,10422,2025,3.5,Medium,Met
700845,10423,2024,2.9,High,Met
700846,10423,2025,3.3,Medium,Met
700847,10424,2024,3.5,Medium,Exceeded
700848,10424,2025,3.4,High,Met
700849,10425,2024,3.4,Low,Met
700850,10425,2025,3.2,High,Met
700851,10426,2024,4.0,High,Met
700852,10426,2025,3.2,Medium,Partially Met
700853,10427,2024,3.0,Medium,Exceeded
700854,10427,2025,2.8,Medium,Met
700855,10428,2024,3.9,Medium,Exceeded
700856,10428,2025,2.7,High,Met
700857,10429,2024,3.1,Low,Exceeded
700858,10429,2025,4.1,High,Met
700859,10430,2024,3.4,Medium,Exceeded
700860,10430,2025,2.4,Low,Met
700861,10431,2024,2.5,Medium,Met
700862,10431,2025,3.9,Medium,Met
700863,10432,2024,2.1,High,Met
700864,10432,2025,2.0,Medium,Met
700865,10433,2024,3.5,Medium,Exceeded
700866,10433,2025,2.8,Medium,Exceeded
700867,10434,2024,3.5,High,Met
700868,10434,2025,3.0,Medium,Met
700869,10435,2024,4.1,Medium,Met
700870,10435,2025,3.5,Medium,Partially Met
700871,10436,2024,4.4,Low,Met
700872,10436,2025,3.5,Medium,Met
700873,10437,2024,3.5,Medium,Met
700874,10437,2025,4.0,Medium,Met
700875,10438,2024,2.7,Medium,Exceeded
700876,10438,2025,3.8,High,Partially Met
700877,10439,2024,3.3,Medium,Met
700878,10439,2025,2.3,Medium,Partially Met
700879,10440,2024,3.8,High,Partially Met
700880,10440,2025,3.5,Medium,Partially Met
700881,10441,2024,3.1,High,Met
700882,10441,2025,4.0,Medium,Exceeded
700883,10442,2024,3.3,Medium,Met
700884,10442,2025,3.3,Medium,Met
700885,10443,2024,3.0,Low,Met
700886,10443,2025,4.1,High,Met
700887,10444,2024,4.4,Low,Met
700888,10444,2025,3.7,Medium,Met
700889,10445,2024,2.9,Medium,Exceeded
700890,10445,2025,3.1,High,Met
700891,10446,2024,2.5,Medium,Met
700892,10446,2025,4.0,Medium,Exceeded
700893,10447,2024,3.8,Medium,Exceeded
700894,10447,2025,2.9,Medium,Met
700895,10448,2024,3.0,High,Exceeded
700896,10448,2025,3.5,Medium,Met
700897,10449,2024,3.8,High,Met
700898,10449,2025,3.2,Low,Exceeded
700899,10450,2024,3.0,Medium,Exceeded
700900,10450,2025,3.8,Low,Met
700901,10451,2024,3.6,High,Met
700902,10451,2025,3.7,Low,Partially Met
700903,10452,2024,3.0,Medium,Met
700904,10452,2025,3.1,Low,Met
700905,10453,2024,4.1,Medium,Partially Met
700906,10453,2025,2.1,High,Met
700907,10454,2024,3.4,Medium,Exceeded
700908,10454,2025,3.6,Low,Exceeded
700909,10455,2024,2.4,Medium,Exceeded
700910,10455,2025,4.5,Medium,Met
700911,10456,2024,2.5,Medium,Met
700912,10456,2025,4.4,Low,Met
700913,10457,2024,2.8,Medium,Met
700914,10457,2025,3.1,Medium,Met
700915,10458,2024,2.1,Medium,Met
700916,10458,2025,2.1,Low,Met
700917,10459,2024,3.1,High,Met
700918,10459,2025,5.0,Medium,Met
700919,10460,2024,2.9,Medium,Met
700920,10460,2025,4.4,Medium,Met
700921,10461,2024,3.1,Medium,Met
700922,10461,2025,3.1,Medium,Met
700923,10462,2024,3.0,Low,Met
700924,10462,2025,3.8,Low,Exceeded
700925,10463,2024,3.0,Medium,Met
700926,10463,2025,2.5,Medium,Met
700927,10464,2024,3.4,Medium,Met
700928,10464,2025,3.1,Medium,Partially Met
700929,10465,2024,3.4,Low,Met
700930,10465,2025,2.8,Low,Met
700931,10466,2024,2.9,Medium,Met
700932,10466,2025,2.8,Medium,Met
700933,10467,2024,3.4,Medium,Met
700934,10467,2025,3.8,Medium,Met
700935,10468,2024,3.9,Medium,Met
700936,10468,2025,2.8,High,Met
700937,10469,2024,4.2,Medium,Met
700938,10469,2025,3.4,Medium,Partially Met
700939,10470,2024,5.0,Medium,Met
700940,10470,2025,3.1,Medium,Met
700941,10471,2024,3.1,Medium,Partially Met
700942,10471,2025,3.3,High,Met
700943,10472,2024,3.9,Medium,Exceeded
700944,10472,2025,4.0,Medium,Met
700945,10473,2024,4.2,High,Met
700946,10473,2025,5.0,High,Met
700947,10474,2024,4.1,High,Exceeded
700948,10474,2025,2.3,High,Partially Met
700949,10475,2024,3.6,Medium,Met
700950,10475,2025,3.6,High,Exceeded
700951,10476,2024,3.3,Medium,Exceeded
700952,10476,2025,3.6,Low,Met
700953,10477,2024,2.5,Low,Met
700954,10477,2025,3.9,High,Exceeded
700955,10478,2024,2.8,High,Exceeded
700956,10478,2025,4.4,Low,Exceeded
700957,10479,2024,3.8,Low,Exceeded
700958,10479,2025,3.9,High,Met
700959,10480,2024,4.8,Low,Partially Met
700960,10480,2025,3.1,Medium,Met
700961,10481,2024,4.2,Medium,Exceeded
700962,10481,2025,3.3,Low,Exceeded
700963,10482,2024,4.7,High,Met
700964,10482,2025,3.5,Medium,Partially Met
700965,10483,2024,3.6,Low,Met
700966,10483,2025,3.8,Medium,Partially Met
700967,10484,2024,4.4,High,Met
700968,10484,2025,3.3,Low,Exceeded
700969,10485,2024,3.8,Medium,Met
700970,10485,2025,3.9,Low,Exceeded
700971,10486,2024,4.2,High,Partially Met
700972,10486,2025,4.9,Medium,Met
700973,10487,2024,3.8,Medium,Met
700974,10487,2025,3.9,Medium,Partially Met
700975,10488,2024,3.2,Medium,Met
700976,10488,2025,3.7,Medium,Exceeded
700977,10489,2024,3.8,High,Met
700978,10489,2025,3.3,High,Partially Met
700979,10490,2024,3.8,High,Exceeded
700980,10490,2025,3.3,Medium,Met
700981,10491,2024,4.0,Medium,Met
700982,10491,2025,2.8,Medium,Partially Met
700983,10492,2024,3.3,High,Met
700984,10492,2025,3.6,Medium,Met
700985,10493,2024,4.5,Medium,Met
700986,10493,2025,3.1,Medium,Met
700987,10494,2024,4.0,Medium,Met
700988,10494,2025,3.2,Low,Exceeded
700989,10495,2024,2.9,Medium,Exceeded
700990,10495,2025,2.9,Low,Met
700991,10496,2024,3.7,Low,Met
700992,10496,2025,2.4,Medium,Exceeded
700993,10497,2024,3.4,Medium,Exceeded
700994,10497,2025,3.6,Medium,Met
700995,10498,2024,3.3,Medium,Met
700996,10498,2025,2.1,High,Exceeded
700997,10499,2024,1.8,Low,Partially Met
700998,10499,2025,3.7,Medium,Met
700999,10500,2024,2.5,Medium,Met
701000,10500,2025,2.9,High,Met
701001,10501,2024,4.4,Medium,Partially Met
701002,10501,2025,3.5,Medium,Met
701003,10502,2024,3.0,Medium,Exceeded
701004,10502,2025,1.5,Medium,Partially Met
701005,10503,2024,2.9,High,Exceeded
701006,10503,2025,2.5,High,Met
701007,10504,2024,2.5,Low,Met
701008,10504,2025,3.6,High,Partially Met
701009,10505,2024,3.5,High,Met
701010,10505,2025,4.5,Medium,Exceeded
701011,10506,2024,2.7,Medium,Met
701012,10506,2025,2.7,High,Met
701013,10507,2024,3.0,Medium,Exceeded
701014,10507,2025,4.5,Medium,Exceeded
701015,10508,2024,2.7,Medium,Exceeded
701016,10508,2025,3.2,Low,Partially Met
701017,10509,2024,4.1,Medium,Met
701018,10509,2025,4.6,Medium,Partially Met
701019,10510,2024,3.9,High,Exceeded
701020,10510,2025,3.0,Medium,Met
701021,10511,2024,4.0,Low,Exceeded
701022,10511,2025,3.5,High,Met
701023,10512,2024,2.9,High,Partially Met
701024,10512,2025,4.4,Medium,Met
701025,10513,2024,2.8,Low,Met
701026,10513,2025,3.5,Low,Exceeded
701027,10514,2024,2.6,Medium,Met
701028,10514,2025,3.4,Medium,Met
701029,10515,2024,1.9,Low,Partially Met
701030,10515,2025,3.2,Medium,Met
701031,10516,2024,2.5,Low,Partially Met
701032,10516,2025,3.6,Medium,Met
701033,10517,2024,3.1,Medium,Met
701034,10517,2025,4.3,Medium,Exceeded
701035,10518,2024,4.0,Medium,Met
701036,10518,2025,3.9,Medium,Met
701037,10519,2024,3.6,High,Met
701038,10519,2025,3.9,Medium,Met
701039,10520,2024,4.6,Low,Met
701040,10520,2025,2.1,Low,Met
701041,10521,2024,4.3,Medium,Exceeded
701042,10521,2025,3.4,Medium,Met
701043,10522,2024,3.8,High,Partially Met
701044,10522,2025,3.5,Medium,Met
701045,10523,2024,3.7,Medium,Met
701046,10523,2025,4.1,High,Exceeded
701047,10524,2024,3.5,High,Met
701048,10524,2025,3.7,Medium,Met
701049,10525,2024,3.1,Medium,Exceeded
701050,10525,2025,1.6,High,Partially Met
701051,10526,2024,3.8,Medium,Met
701052,10526,2025,3.2,Medium,Met
701053,10527,2024,1.8,Medium,Exceeded
701054,10527,2025,4.0,Medium,Met
701055,10528,2024,3.4,Low,Met
701056,10528,2025,2.7,Low,Met
701057,10529,2024,2.9,Medium,Met
701058,10529,2025,4.9,High,Met
701059,10530,2024,3.1,Medium,Met
701060,10530,2025,4.2,Medium,Exceeded
701061,10531,2024,3.5,High,Partially Met
701062,10531,2025,3.4,Medium,Exceeded
701063,10532,2024,3.3,Medium,Met
701064,10532,2025,3.4,Medium,Met
701065,10533,2024,3.0,Medium,Met
701066,10533,2025,3.2,High,Met
701067,10534,2024,4.0,Medium,Partially Met
701068,10534,2025,3.7,Medium,Partially Met
701069,10535,2024,3.0,Low,Exceeded
701070,10535,2025,4.0,Low,Met
701071,10536,2024,3.7,Medium,Met
701072,10536,2025,3.3,Low,Exceeded
701073,10537,2024,3.1,Low,Met
701074,10537,2025,3.0,Medium,Met
701075,10538,2024,2.6,Low,Exceeded
701076,10538,2025,3.0,Low,Partially Met
701077,10539,2024,3.0,Medium,Met
701078,10539,2025,2.6,Medium,Exceeded
701079,10540,2024,4.4,Medium,Partially Met
701080,10540,2025,3.5,Medium,Met
701081,10541,2024,4.1,Medium,Partially Met
701082,10541,2025,3.3,Medium,Partially Met
701083,10542,2024,4.2,Low,Met
701084,10542,2025,3.8,High,Met
701085,10543,2024,3.2,Low,Exceeded
701086,10543,2025,2.6,Medium,Exceeded
701087,10544,2024,3.7,Medium,Partially Met
701088,10544,2025,3.4,Medium,Met
701089,10545,2024,2.9,Medium,Met
701090,10545,2025,3.2,Medium,Met
701091,10546,2024,2.7,Medium,Exceeded
701092,10546,2025,3.7,Medium,Met
701093,10547,2024,3.6,Medium,Partially Met
701094,10547,2025,3.6,Medium,Met
701095,10548,2024,3.8,Medium,Partially Met
701096,10548,2025,3.6,Medium,Partially Met
701097,10549,2024,3.5,High,Met
701098,10549,2025,2.4,Medium,Partially Met
701099,10550,2024,3.6,Medium,Partially Met
701100,10550,2025,3.6,Low,Exceeded
701101,10551,2024,3.5,High,Partially Met
701102,10551,2025,3.6,Medium,Met
701103,10552,2024,2.8,Medium,Met
701104,10552,2025,3.1,Medium,Exceeded
701105,10553,2024,3.9,Medium,Met
701106,10553,2025,4.6,Medium,Met
701107,10554,2024,4.1,Medium,Exceeded
701108,10554,2025,2.5,Medium,Partially Met
701109,10555,2024,3.8,Medium,Met
701110,10555,2025,3.2,Medium,Partially Met
701111,10556,2024,3.0,Medium,Met
701112,10556,2025,3.8,Medium,Met
701113,10557,2024,3.3,Low,Met
701114,10557,2025,3.5,Medium,Met
701115,10558,2024,2.1,Medium,Partially Met
701116,10558,2025,3.1,Medium,Met
701117,10559,2024,3.5,Low,Met
701118,10559,2025,4.3,Medium,Partially Met
701119,10560,2024,1.6,Low,Met
701120,10560,2025,3.2,Medium,Met
701121,10561,2024,2.5,Medium,Exceeded
701122,10561,2025,2.8,High,Met
701123,10562,2024,3.3,High,Met
701124,10562,2025,3.9,Medium,Exceeded
701125,10563,2024,3.4,Medium,Partially Met
701126,10563,2025,4.4,Medium,Partially Met
701127,10564,2024,2.8,Medium,Met
701128,10564,2025,1.9,Medium,Met
701129,10565,2024,3.5,Medium,Exceeded
701130,10565,2025,4.2,Medium,Met
701131,10566,2024,3.0,High,Partially Met
701132,10566,2025,3.4,Medium,Met
701133,10567,2024,4.3,Medium,Met
701134,10567,2025,2.9,High,Met
701135,10568,2024,3.9,Medium,Met
701136,10568,2025,3.5,High,Partially Met
701137,10569,2024,3.7,Medium,Met
701138,10569,2025,3.8,Medium,Met
701139,10570,2024,4.5,Medium,Met
701140,10570,2025,3.1,Low,Met
701141,10571,2024,2.8,Medium,Met
701142,10571,2025,2.8,Medium,Met
701143,10572,2024,3.6,Medium,Met
701144,10572,2025,3.8,High,Exceeded
701145,10573,2024,2.1,High,Partially Met
701146,10573,2025,3.5,Low,Exceeded
701147,10574,2024,3.5,High,Met
701148,10574,2025,4.1,Medium,Exceeded
701149,10575,2024,4.2,Medium,Met
701150,10575,2025,3.1,Medium,Met
701151,10576,2024,3.3,Medium,Met
701152,10576,2025,2.8,Medium,Met
701153,10577,2024,4.0,High,Met
701154,10577,2025,2.9,Medium,Met
701155,10578,2024,4.7,Medium,Met
701156,10578,2025,3.8,Medium,Met
701157,10579,2024,2.6,High,Met
701158,10579,2025,3.8,Medium,Partially Met
701159,10580,2024,2.9,Medium,Met
701160,10580,2025,3.2,Low,Met
701161,10581,2024,3.6,Medium,Met
701162,10581,2025,2.8,Medium,Met
701163,10582,2024,3.2,Low,Met
701164,10582,2025,3.0,Medium,Met
701165,10583,2024,2.4,Low,Met
701166,10583,2025,3.2,Medium,Exceeded
701167,10584,2024,3.7,High,Met
701168,10584,2025,3.1,High,Exceeded
701169,10585,2024,2.5,Low,Partially Met
701170,10585,2025,4.2,Low,Partially Met
701171,10586,2024,4.2,Medium,Met
701172,10586,2025,2.9,High,Met
701173,10587,2024,2.7,Low,Met
701174,10587,2025,2.9,Medium,Met
701175,10588,2024,3.1,Medium,Exceeded
701176,10588,2025,2.4,Medium,Met
701177,10589,2024,4.2,Medium,Exceeded
701178,10589,2025,4.5,Low,Exceeded
701179,10590,2024,2.6,Medium,Met
701180,10590,2025,3.6,High,Met
701181,10591,2024,3.1,Medium,Met
701182,10591,2025,3.1,Medium,Exceeded
701183,10592,2024,3.3,Low,Met
701184,10592,2025,2.7,Low,Met
701185,10593,2024,2.4,Medium,Met
701186,10593,2025,4.1,Low,Partially Met
701187,10594,2024,4.4,Medium,Met
701188,10594,2025,3.3,Medium,Met
701189,10595,2024,3.9,High,Exceeded
701190,10595,2025,3.7,High,Exceeded
701191,10596,2024,4.0,Medium,Exceeded
701192,10596,2025,3.0,Medium,Met
701193,10597,2024,4.0,Medium,Partially Met
701194,10597,2025,4.9,Medium,Met
701195,10598,2024,3.5,Medium,Met
701196,10598,2025,3.9,High,Met
701197,10599,2024,3.9,High,Met
701198,10599,2025,4.0,High,Met
701199,10600,2024,3.6,High,Met
701200,10600,2025,3.5,Medium,Met
701201,10601,2024,3.0,Medium,Exceeded
701202,10601,2025,3.4,Medium,Partially Met
701203,10602,2024,3.1,High,Met
701204,10602,2025,3.0,Medium,Met
701205,10603,2024,2.9,High,Met
701206,10603,2025,2.9,Low,Met
701207,10604,2024,2.5,Medium,Exceeded
701208,10604,2025,3.9,Low,Met
701209,10605,2024,3.2,Low,Exceeded
701210,10605,2025,3.9,High,Met
701211,10606,2024,4.0,Medium,Met
701212,10606,2025,3.3,High,Met
701213,10607,2024,4.3,High,Partially Met
701214,10607,2025,2.2,High,Met
701215,10608,2024,3.3,Medium,Exceeded
701216,10608,2025,4.0,Medium,Met
701217,10609,2024,3.1,Medium,Met
701218,10609,2025,4.3,Medium,Met
701219,10610,2024,3.8,High,Partially Met
701220,10610,2025,3.4,High,Met
701221,10611,2024,3.1,Medium,Exceeded
701222,10611,2025,3.0,High,Met
701223,10612,2024,3.6,Medium,Exceeded
701224,10612,2025,3.2,Low,Met
701225,10613,2024,3.0,Medium,Exceeded
701226,10613,2025,3.9,Medium,Exceeded
701227,10614,2024,3.4,Medium,Exceeded
701228,10614,2025,2.9,Low,Partially Met
701229,10615,2024,3.9,Medium,Met
701230,10615,2025,2.9,Medium,Met
701231,10616,2024,2.1,Medium,Met
701232,10616,2025,4.1,Medium,Partially Met
701233,10617,2024,2.7,Medium,Met
701234,10617,2025,3.8,Medium,Met
701235,10618,2024,2.8,High,Exceeded
701236,10618,2025,3.7,Medium,Met
701237,10619,2024,3.3,High,Exceeded
701238,10619,2025,3.7,Low,Exceeded
701239,10620,2024,2.8,Low,Partially Met
701240,10620,2025,3.7,Medium,Met
701241,10621,2024,2.7,Medium,Met
701242,10621,2025,3.6,Medium,Met
701243,10622,2024,4.0,Medium,Met
701244,10622,2025,3.3,Low,Met
701245,10623,2024,4.3,Medium,Met
701246,10623,2025,3.7,Medium,Met
701247,10624,2024,2.8,High,Partially Met
701248,10624,2025,3.2,Medium,Partially Met
701249,10625,2024,3.1,Medium,Partially Met
701250,10625,2025,3.3,Medium,Exceeded
701251,10626,2024,3.1,Medium,Partially Met
701252,10626,2025,3.8,Medium,Exceeded
701253,10627,2024,3.4,Medium,Exceeded
701254,10627,2025,4.0,Medium,Met
701255,10628,2024,3.4,Medium,Met
701256,10628,2025,4.6,Medium,Exceeded
701257,10629,2024,3.6,Medium,Exceeded
701258,10629,2025,3.2,Low,Met
701259,10630,2024,3.4,High,Met
701260,10630,2025,2.9,Low,Met
701261,10631,2024,2.8,Medium,Met
701262,10631,2025,2.4,High,Partially Met
701263,10632,2024,3.0,Medium,Met
701264,10632,2025,2.8,High,Met
701265,10633,2024,3.0,Medium,Met
701266,10633,2025,3.8,High,Met
701267,10634,2024,4.1,Medium,Exceeded
701268,10634,2025,2.9,High,Met
701269,10635,2024,3.9,Low,Met
701270,10635,2025,3.5,Medium,Partially Met
701271,10636,2024,2.7,Medium,Exceeded
701272,10636,2025,2.3,Medium,Met
701273,10637,2024,3.7,Medium,Met
701274,10637,2025,3.1,Low,Exceeded
701275,10638,2024,3.3,High,Met
701276,10638,2025,4.0,Medium,Met
701277,10639,2024,4.2,Medium,Met
701278,10639,2025,4.2,Medium,Met
701279,10640,2024,3.6,Medium,Partially Met
701280,10640,2025,3.1,Medium,Exceeded
701281,10641,2024,3.5,Medium,Met
701282,10641,2025,2.0,Medium,Exceeded
701283,10642,2024,4.0,Medium,Met
701284,10642,2025,2.9,Medium,Met
701285,10643,2024,3.2,High,Met
701286,10643,2025,3.5,Medium,Exceeded
701287,10644,2024,3.6,High,Met
701288,10644,2025,4.2,Medium,Met
701289,10645,2024,2.8,Low,Met
701290,10645,2025,2.7,Medium,Met
701291,10646,2024,4.1,Medium,Met
701292,10646,2025,2.2,Low,Partially Met
701293,10647,2024,4.6,Medium,Exceeded
701294,10647,2025,3.7,High,Met
701295,10648,2024,3.6,Medium,Exceeded
