attendance_id,employee_id,attendance_date,attendance_status,working_hours
900753,10063,2025-09-01,Present,8
900754,10063,2025-10-01,Present,8
900755,10063,2025-11-01,Present,8
900756,10063,2025-12-01,Work From Home,8
900757,10064,2025-01-01,Present,8
900758,10064,2025-02-01,Present,8
900759,10064,2025-03-01,Present,8
900760,10064,2025-04-01,Present,8
900761,10064,2025-05-01,Present,8
900762,10064,2025-06-01,Present,8
900763,10064,2025-07-01,Present,8
900764,10064,2025-08-01,Present,8
900765,10064,2025-09-01,Present,8
900766,10064,2025-10-01,Present,8
900767,10064,2025-11-01,Work From Home,8
900768,10064,2025-12-01,Present,8
900769,10065,2025-01-01,Present,8
900770,10065,2025-02-01,Present,8
900771,10065,2025-03-01,Present,8
900772,10065,2025-04-01,Leave,0
900773,10065,2025-05-01,Absent,0
900774,10065,2025-06-01,Absent,0
900775,10065,2025-07-01,Work From Home,8
900776,10065,2025-08-01,Present,8
900777,10065,2025-09-01,Present,8
900778,10065,2025-10-01,Present,8
900779,10065,2025-11-01,Present,8
900780,10065,2025-12-01,Work From Home,8
900781,10066,2025-01-01,Present,8
900782,10066,2025-02-01,Present,8
900783,10066,2025-03-01,Present,8
900784,10066,2025-04-01,Present,8
900785,10066,2025-05-01,Present,8
900786,10066,2025-06-01,Present,8
900787,10066,2025-07-01,Work From Home,8
900788,10066,2025-08-01,Present,8
900789,10066,2025-09-01,Present,8
900790,10066,2025-10-01,Leave,0
900791,10066,2025-11-01,Absent,0
900792,10066,2025-12-01,Work From Home,8
900793,10067,2025-01-01,Present,8
900794,10067,2025-02-01,Present,8
900795,10067,2025-03-01,Present,8
900796,10067,2025-04-01,Work From Home,8
900797,10067,2025-05-01,Present,8
900798,10067,2025-06-01,Present,8
900799,10067,2025-07-01,Present,8
900800,10067,2025-08-01,Work From Home,8
900801,10067,2025-09-01,Present,8
900802,10067,2025-10-01,Present,8
900803,10067,2025-11-01,Present,8
900804,10067,2025-12-01,Present,8
900805,10068,2025-01-01,Leave,0
900806,10068,2025-02-01,Present,8
900807,10068,2025-03-01,Leave,0
900808,10068,2025-04-01,Present,8
900809,10068,2025-05-01,Present,8
900810,10068,2025-06-01,Present,8
900811,10068,2025-07-01,Absent,0
900812,10068,2025-08-01,Leave,0
900813,10068,2025-09-01,Present,8
900814,10068,2025-10-01,Present,8
900815,10068,2025-11-01,Present,8
900816,10068,2025-12-01,Work From Home,8
900817,10069,2025-01-01,Present,8
900818,10069,2025-02-01,Present,8
900819,10069,2025-03-01,Work From Home,8
900820,10069,2025-04-01,Leave,0
900821,10069,2025-05-01,Leave,0
900822,10069,2025-06-01,Present,8
900823,10069,2025-07-01,Present,8
900824,10069,2025-08-01,Present,8
900825,10069,2025-09-01,Present,8
900826,10069,2025-10-01,Present,8
900827,10069,2025-11-01,Present,8
900828,10069,2025-12-01,Present,8
900829,10070,2025-01-01,Present,8
900830,10070,2025-02-01,Present,8
900831,10070,2025-03-01,Present,8
900832,10070,2025-04-01,Present,8
900833,10070,2025-05-01,Present,8
900834,10070,2025-06-01,Present,8
900835,10070,2025-07-01,Present,8
900836,10070,2025-08-01,Present,8
900837,10070,2025-09-01,Present,8
900838,10070,2025-10-01,Leave,0
900839,10070,2025-11-01,Work From Home,8
900840,10070,2025-12-01,Work From Home,8
900841,10071,2025-01-01,Present,8
900842,10071,2025-02-01,Present,8
900843,10071,2025-03-01,Present,8
900844,10071,2025-04-01,Present,8
900845,10071,2025-05-01,Leave,0
900846,10071,2025-06-01,Present,8
900847,10071,2025-07-01,Work From Home,8
900848,10071,2025-08-01,Present,8
900849,10071,2025-09-01,Present,8
900850,10071,2025-10-01,Present,8
900851,10071,2025-11-01,Present,8
900852,10071,2025-12-01,Present,8
900853,10072,2025-01-01,Present,8
900854,10072,2025-02-01,Work From Home,8
900855,10072,2025-03-01,Present,8
900856,10072,2025-04-01,Present,8
900857,10072,2025-05-01,Present,8
900858,10072,2025-06-01,Present,8
900859,10072,2025-07-01,Present,8
900860,10072,2025-08-01,Present,8
900861,10072,2025-09-01,Present,8
900862,10072,2025-10-01,Present,8
900863,10072,2025-11-01,Present,8
900864,10072,2025-12-01,Present,8
900865,10073,2025-01-01,Work From Home,8
900866,10073,2025-02-01,Present,8
900867,10073,2025-03-01,Present,8
900868,10073,2025-04-01,Present,8
900869,10073,2025-05-01,Present,8
900870,10073,2025-06-01,Present,8
900871,10073,2025-07-01,Present,8
900872,10073,2025-08-01,Present,8
900873,10073,2025-09-01,Present,8
900874,10073,2025-10-01,Present,8
900875,10073,2025-11-01,Work From Home,8
900876,10073,2025-12-01,Present,8
900877,10074,2025-01-01,Present,8
900878,10074,2025-02-01,Work From Home,8
900879,10074,2025-03-01,Present,8
900880,10074,2025-04-01,Present,8
900881,10074,2025-05-01,Present,8
900882,10074,2025-06-01,Present,8
900883,10074,2025-07-01,Present,8
900884,10074,2025-08-01,Present,8
900885,10074,2025-09-01,Leave,0
900886,10074,2025-10-01,Present,8
900887,10074,2025-11-01,Leave,0
900888,10074,2025-12-01,Work From Home,8
900889,10075,2025-01-01,Work From Home,8
900890,10075,2025-02-01,Present,8
900891,10075,2025-03-01,Present,8
900892,10075,2025-04-01,Present,8
900893,10075,2025-05-01,Present,8
900894,10075,2025-06-01,Present,8
900895,10075,2025-07-01,Work From Home,8
900896,10075,2025-08-01,Work From Home,8
900897,10075,2025-09-01,Present,8
900898,10075,2025-10-01,Present,8
900899,10075,2025-11-01,Present,8
900900,10075,2025-12-01,Present,8
900901,10076,2025-01-01,Work From Home,8
900902,10076,2025-02-01,Present,8
900903,10076,2025-03-01,Present,8
900904,10076,2025-04-01,Present,8
900905,10076,2025-05-01,Work From Home,8
900906,10076,2025-06-01,Present,8
900907,10076,2025-07-01,Present,8
900908,10076,2025-08-01,Work From Home,8
900909,10076,2025-09-01,Present,8
900910,10076,2025-10-01,Present,8
900911,10076,2025-11-01,Present,8
900912,10076,2025-12-01,Present,8
900913,10077,2025-01-01,Present,8
900914,10077,2025-02-01,Present,8
900915,10077,2025-03-01,Work From Home,8
900916,10077,2025-04-01,Present,8
900917,10077,2025-05-01,Present,8
900918,10077,2025-06-01,Present,8
900919,10077,2025-07-01,Present,8
900920,10077,2025-08-01,Work From Home,8
900921,10077,2025-09-01,Absent,0
900922,10077,2025-10-01,Present,8
900923,10077,2025-11-01,Present,8
900924,10077,2025-12-01,Leave,0
900925,10078,2025-01-01,Present,8
900926,10078,2025-02-01,Present,8
900927,10078,2025-03-01,Present,8
900928,10078,2025-04-01,Work From Home,8
900929,10078,2025-05-01,Work From Home,8
900930,10078,2025-06-01,Present,8
900931,10078,2025-07-01,Work From Home,8
900932,10078,2025-08-01,Leave,0
900933,10078,2025-09-01,Present,8
900934,10078,2025-10-01,Present,8
900935,10078,2025-11-01,Present,8
900936,10078,2025-12-01,Leave,0
900937,10079,2025-01-01,Absent,0
900938,10079,2025-02-01,Present,8
900939,10079,2025-03-01,Present,8
900940,10079,2025-04-01,Present,8
900941,10079,2025-05-01,Work From Home,8
900942,10079,2025-06-01,Work From Home,8
900943,10079,2025-07-01,Present,8
900944,10079,2025-08-01,Present,8
900945,10079,2025-09-01,Present,8
900946,10079,2025-10-01,Present,8
900947,10079,2025-11-01,Work From Home,8
900948,10079,2025-12-01,Present,8
900949,10080,2025-01-01,Present,8
900950,10080,2025-02-01,Present,8
900951,10080,2025-03-01,Present,8
900952,10080,2025-04-01,Present,8
900953,10080,2025-05-01,Present,8
900954,10080,2025-06-01,Leave,0
900955,10080,2025-07-01,Work From Home,8
900956,10080,2025-08-01,Present,8
900957,10080,2025-09-01,Present,8
900958,10080,2025-10-01,Work From Home,8
900959,10080,2025-11-01,Present,8
900960,10080,2025-12-01,Present,8
900961,10081,2025-01-01,Present,8
900962,10081,2025-02-01,Present,8
900963,10081,2025-03-01,Present,8
900964,10081,2025-04-01,Work From Home,8
900965,10081,2025-05-01,Present,8
900966,10081,2025-06-01,Work From Home,8
900967,10081,2025-07-01,Present,8
900968,10081,2025-08-01,Present,8
900969,10081,2025-09-01,Present,8
900970,10081,2025-10-01,Absent,0
900971,10081,2025-11-01,Present,8
900972,10081,2025-12-01,Present,8
900973,10082,2025-01-01,Work From Home,8
900974,10082,2025-02-01,Present,8
900975,10082,2025-03-01,Present,8
900976,10082,2025-04-01,Work From Home,8
900977,10082,2025-05-01,Present,8
900978,10082,2025-06-01,Present,8
900979,10082,2025-07-01,Present,8
900980,10082,2025-08-01,Present,8
900981,10082,2025-09-01,Present,8
900982,10082,2025-10-01,Present,8
900983,10082,2025-11-01,Present,8
900984,10082,2025-12-01,Present,8
900985,10083,2025-01-01,Present,8
900986,10083,2025-02-01,Present,8
900987,10083,2025-03-01,Present,8
900988,10083,2025-04-01,Present,8
900989,10083,2025-05-01,Present,8
900990,10083,2025-06-01,Present,8
900991,10083,2025-07-01,Work From Home,8
900992,10083,2025-08-01,Present,8
900993,10083,2025-09-01,Work From Home,8
900994,10083,2025-10-01,Present,8
900995,10083,2025-11-01,Present,8
900996,10083,2025-12-01,Leave,0
900997,10084,2025-01-01,Present,8
900998,10084,2025-02-01,Present,8
900999,10084,2025-03-01,Present,8
901000,10084,2025-04-01,Present,8
901001,10084,2025-05-01,Present,8
901002,10084,2025-06-01,Present,8
901003,10084,2025-07-01,Present,8
901004,10084,2025-08-01,Present,8
901005,10084,2025-09-01,Present,8
901006,10084,2025-10-01,Leave,0
901007,10084,2025-11-01,Work From Home,8
901008,10084,2025-12-01,Present,8
901009,10085,2025-01-01,Present,8
901010,10085,2025-02-01,Present,8
901011,10085,2025-03-01,Present,8
901012,10085,2025-04-01,Leave,0
901013,10085,2025-05-01,Present,8
901014,10085,2025-06-01,Leave,0
901015,10085,2025-07-01,Present,8
901016,10085,2025-08-01,Present,8
901017,10085,2025-09-01,Present,8
901018,10085,2025-10-01,Work From Home,8
901019,10085,2025-11-01,Present,8
901020,10085,2025-12-01,Leave,0
901021,10086,2025-01-01,Present,8
901022,10086,2025-02-01,Present,8
901023,10086,2025-03-01,Work From Home,8
901024,10086,2025-04-01,Work From Home,8
901025,10086,2025-05-01,Work From Home,8
901026,10086,2025-06-01,Present,8
901027,10086,2025-07-01,Present,8
901028,10086,2025-08-01,Leave,0
901029,10086,2025-09-01,Work From Home,8
901030,10086,2025-10-01,Present,8
901031,10086,2025-11-01,Present,8
901032,10086,2025-12-01,Present,8
901033,10087,2025-01-01,Present,8
901034,10087,2025-02-01,Present,8
901035,10087,2025-03-01,Present,8
901036,10087,2025-04-01,Work From Home,8
901037,10087,2025-05-01,Present,8
901038,10087,2025-06-01,Present,8
901039,10087,2025-07-01,Absent,0
901040,10087,2025-08-01,Work From Home,8
901041,10087,2025-09-01,Present,8
901042,10087,2025-10-01,Present,8
901043,10087,2025-11-01,Present,8
901044,10087,2025-12-01,Present,8
901045,10088,2025-01-01,Present,8
901046,10088,2025-02-01,Present,8
901047,10088,2025-03-01,Present,8
901048,10088,2025-04-01,Present,8
901049,10088,2025-05-01,Present,8
901050,10088,2025-06-01,Work From Home,8
901051,10088,2025-07-01,Leave,0
901052,10088,2025-08-01,Present,8
901053,10088,2025-09-01,Leave,0
901054,10088,2025-10-01,Present,8
901055,10088,2025-11-01,Leave,0
901056,10088,2025-12-01,Present,8
901057,10089,2025-01-01,Present,8
901058,10089,2025-02-01,Present,8
901059,10089,2025-03-01,Work From Home,8
901060,10089,2025-04-01,Present,8
901061,10089,2025-05-01,Work From Home,8
901062,10089,2025-06-01,Present,8
901063,10089,2025-07-01,Present,8
901064,10089,2025-08-01,Leave,0
901065,10089,2025-09-01,Present,8
901066,10089,2025-10-01,Present,8
901067,10089,2025-11-01,Leave,0
901068,10089,2025-12-01,Present,8
901069,10090,2025-01-01,Present,8
901070,10090,2025-02-01,Present,8
901071,10090,2025-03-01,Present,8
901072,10090,2025-04-01,Work From Home,8
901073,10090,2025-05-01,Present,8
901074,10090,2025-06-01,Present,8
901075,10090,2025-07-01,Present,8
901076,10090,2025-08-01,Work From Home,8
901077,10090,2025-09-01,Absent,0
901078,10090,2025-10-01,Present,8
901079,10090,2025-11-01,Present,8
901080,10090,2025-12-01,Present,8
901081,10091,2025-01-01,Present,8
901082,10091,2025-02-01,Present,8
901083,10091,2025-03-01,Present,8
901084,10091,2025-04-01,Present,8
901085,10091,2025-05-01,Leave,0
901086,10091,2025-06-01,Leave,0
901087,10091,2025-07-01,Present,8
901088,10091,2025-08-01,Work From Home,8
901089,10091,2025-09-01,Leave,0
901090,10091,2025-10-01,Present,8
901091,10091,2025-11-01,Present,8
901092,10091,2025-12-01,Work From Home,8
901093,10092,2025-01-01,Leave,0
901094,10092,2025-02-01,Present,8
901095,10092,2025-03-01,Present,8
901096,10092,2025-04-01,Present,8
901097,10092,2025-05-01,Present,8
901098,10092,2025-06-01,Present,8
901099,10092,2025-07-01,Present,8
901100,10092,2025-08-01,Present,8
901101,10092,2025-09-01,Leave,0
901102,10092,2025-10-01,Present,8
901103,10092,2025-11-01,Present,8
901104,10092,2025-12-01,Present,8
901105,10093,2025-01-01,Present,8
901106,10093,2025-02-01,Work From Home,8
901107,10093,2025-03-01,Absent,0
901108,10093,2025-04-01,Present,8
901109,10093,2025-05-01,Present,8
901110,10093,2025-06-01,Present,8
901111,10093,2025-07-01,Present,8
901112,10093,2025-08-01,Present,8
901113,10093,2025-09-01,Present,8
901114,10093,2025-10-01,Present,8
901115,10093,2025-11-01,Work From Home,8
901116,10093,2025-12-01,Present,8
901117,10094,2025-01-01,Present,8
901118,10094,2025-02-01,Present,8
901119,10094,2025-03-01,Absent,0
901120,10094,2025-04-01,Present,8
901121,10094,2025-05-01,Work From Home,8
901122,10094,2025-06-01,Present,8
901123,10094,2025-07-01,Present,8
901124,10094,2025-08-01,Work From Home,8
901125,10094,2025-09-01,Present,8
901126,10094,2025-10-01,Present,8
901127,10094,2025-11-01,Present,8
901128,10094,2025-12-01,Present,8
901129,10095,2025-01-01,Work From Home,8
901130,10095,2025-02-01,Present,8
901131,10095,2025-03-01,Work From Home,8
901132,10095,2025-04-01,Work From Home,8
901133,10095,2025-05-01,Present,8
901134,10095,2025-06-01,Present,8
901135,10095,2025-07-01,Absent,0
901136,10095,2025-08-01,Work From Home,8
901137,10095,2025-09-01,Present,8
901138,10095,2025-10-01,Present,8
901139,10095,2025-11-01,Present,8
901140,10095,2025-12-01,Present,8
901141,10096,2025-01-01,Leave,0
901142,10096,2025-02-01,Present,8
901143,10096,2025-03-01,Present,8
901144,10096,2025-04-01,Work From Home,8
901145,10096,2025-05-01,Present,8
901146,10096,2025-06-01,Present,8
901147,10096,2025-07-01,Present,8
901148,10096,2025-08-01,Present,8
901149,10096,2025-09-01,Absent,0
901150,10096,2025-10-01,Present,8
901151,10096,2025-11-01,Present,8
901152,10096,2025-12-01,Present,8
901153,10097,2025-01-01,Present,8
901154,10097,2025-02-01,Present,8
901155,10097,2025-03-01,Present,8
901156,10097,2025-04-01,Present,8
901157,10097,2025-05-01,Present,8
901158,10097,2025-06-01,Work From Home,8
901159,10097,2025-07-01,Present,8
901160,10097,2025-08-01,Present,8
901161,10097,2025-09-01,Present,8
901162,10097,2025-10-01,Work From Home,8
901163,10097,2025-11-01,Work From Home,8
901164,10097,2025-12-01,Work From Home,8
901165,10098,2025-01-01,Present,8
901166,10098,2025-02-01,Present,8
901167,10098,2025-03-01,Present,8
901168,10098,2025-04-01,Present,8
901169,10098,2025-05-01,Work From Home,8
901170,10098,2025-06-01,Present,8
901171,10098,2025-07-01,Present,8
901172,10098,2025-08-01,Present,8
901173,10098,2025-09-01,Work From Home,8
901174,10098,2025-10-01,Leave,0
901175,10098,2025-11-01,Work From Home,8
901176,10098,2025-12-01,Present,8
901177,10099,2025-01-01,Present,8
901178,10099,2025-02-01,Present,8
901179,10099,2025-03-01,Work From Home,8
901180,10099,2025-04-01,Present,8
901181,10099,2025-05-01,Leave,0
901182,10099,2025-06-01,Present,8
901183,10099,2025-07-01,Work From Home,8
901184,10099,2025-08-01,Present,8
901185,10099,2025-09-01,Present,8
901186,10099,2025-10-01,Present,8
901187,10099,2025-11-01,Present,8
901188,10099,2025-12-01,Present,8
901189,10100,2025-01-01,Leave,0
901190,10100,2025-02-01,Leave,0
901191,10100,2025-03-01,Present,8
901192,10100,2025-04-01,Work From Home,8
901193,10100,2025-05-01,Work From Home,8
901194,10100,2025-06-01,Present,8
901195,10100,2025-07-01,Absent,0
901196,10100,2025-08-01,Work From Home,8
901197,10100,2025-09-01,Work From Home,8
901198,10100,2025-10-01,Present,8
901199,10100,2025-11-01,Present,8
901200,10100,2025-12-01,Present,8
901201,10101,2025-01-01,Present,8
901202,10101,2025-02-01,Work From Home,8
901203,10101,2025-03-01,Present,8
901204,10101,2025-04-01,Work From Home,8
901205,10101,2025-05-01,Present,8
901206,10101,2025-06-01,Present,8
901207,10101,2025-07-01,Leave,0
901208,10101,2025-08-01,Present,8
901209,10101,2025-09-01,Work From Home,8
901210,10101,2025-10-01,Present,8
901211,10101,2025-11-01,Present,8
901212,10101,2025-12-01,Work From Home,8
901213,10102,2025-01-01,Absent,0
901214,10102,2025-02-01,Present,8
901215,10102,2025-03-01,Present,8
901216,10102,2025-04-01,Present,8
901217,10102,2025-05-01,Present,8
901218,10102,2025-06-01,Work From Home,8
901219,10102,2025-07-01,Present,8
901220,10102,2025-08-01,Present,8
901221,10102,2025-09-01,Present,8
901222,10102,2025-10-01,Work From Home,8
901223,10102,2025-11-01,Leave,0
901224,10102,2025-12-01,Present,8
901225,10103,2025-01-01,Present,8
901226,10103,2025-02-01,Present,8
901227,10103,2025-03-01,Present,8
901228,10103,2025-04-01,Leave,0
901229,10103,2025-05-01,Present,8
901230,10103,2025-06-01,Work From Home,8
901231,10103,2025-07-01,Present,8
901232,10103,2025-08-01,Work From Home,8
901233,10103,2025-09-01,Present,8
901234,10103,2025-10-01,Work From Home,8
901235,10103,2025-11-01,Present,8
901236,10103,2025-12-01,Work From Home,8
901237,10104,2025-01-01,Present,8
901238,10104,2025-02-01,Present,8
901239,10104,2025-03-01,Present,8
901240,10104,2025-04-01,Present,8
901241,10104,2025-05-01,Present,8
901242,10104,2025-06-01,Present,8
901243,10104,2025-07-01,Leave,0
901244,10104,2025-08-01,Leave,0
901245,10104,2025-09-01,Present,8
901246,10104,2025-10-01,Present,8
901247,10104,2025-11-01,Work From Home,8
901248,10104,2025-12-01,Work From Home,8
901249,10105,2025-01-01,Absent,0
901250,10105,2025-02-01,Leave,0
901251,10105,2025-03-01,Work From Home,8
901252,10105,2025-04-01,Present,8
901253,10105,2025-05-01,Present,8
901254,10105,2025-06-01,Present,8
901255,10105,2025-07-01,Work From Home,8
901256,10105,2025-08-01,Present,8
901257,10105,2025-09-01,Present,8
901258,10105,2025-10-01,Leave,0
901259,10105,2025-11-01,Present,8
901260,10105,2025-12-01,Work From Home,8
901261,10106,2025-01-01,Leave,0
901262,10106,2025-02-01,Present,8
901263,10106,2025-03-01,Leave,0
901264,10106,2025-04-01,Present,8
901265,10106,2025-05-01,Present,8
901266,10106,2025-06-01,Present,8
901267,10106,2025-07-01,Present,8
901268,10106,2025-08-01,Present,8
901269,10106,2025-09-01,Work From Home,8
901270,10106,2025-10-01,Present,8
901271,10106,2025-11-01,Present,8
901272,10106,2025-12-01,Leave,0
901273,10107,2025-01-01,Present,8
901274,10107,2025-02-01,Present,8
901275,10107,2025-03-01,Work From Home,8
901276,10107,2025-04-01,Present,8
901277,10107,2025-05-01,Present,8
901278,10107,2025-06-01,Present,8
901279,10107,2025-07-01,Present,8
901280,10107,2025-08-01,Present,8
901281,10107,2025-09-01,Present,8
901282,10107,2025-10-01,Present,8
901283,10107,2025-11-01,Work From Home,8
901284,10107,2025-12-01,Work From Home,8
901285,10108,2025-01-01,Present,8
901286,10108,2025-02-01,Present,8
901287,10108,2025-03-01,Present,8
901288,10108,2025-04-01,Present,8
