leave_id,employee_id,leave_type,start_date,leave_days,leave_status
952396,12342,Casual,2025-02-03,4,Approved
952397,10086,Earned,2025-08-12,3,Rejected
952398,10120,Sick,2025-07-23,3,Approved
952399,10893,Sick,2025-10-18,2,Approved
952400,12769,Sick,2025-06-11,2,Rejected
952401,10857,Sick,2025-04-04,1,Approved
952402,14327,Earned,2025-07-29,2,Approved
952403,14265,Sick,2025-06-07,1,Rejected
952404,11338,Earned,2025-02-04,2,Approved
952405,12330,Sick,2025-05-19,1,Approved
952406,13392,Casual,2025-04-04,3,Approved
952407,11379,Casual,2025-11-29,2,Approved
952408,14146,Casual,2025-05-26,2,Pending
952409,14084,Casual,2025-02-11,3,Approved
952410,13056,Sick,2025-05-12,1,Approved
952411,13152,Sick,2025-07-31,1,Pending
952412,14469,Casual,2025-02-03,1,Approved
952413,14965,Unpaid,2025-10-01,1,Approved
952414,14595,Earned,2025-09-29,2,Approved
952415,10212,Earned,2025-05-23,1,Pending
952416,11082,Unpaid,2025-04-22,2,Approved
952417,10091,Earned,2025-03-09,3,Approved
952418,13553,Casual,2025-08-04,1,Approved
952419,10065,Casual,2025-08-12,2,Pending
952420,14992,Casual,2025-04-19,5,Approved
952421,11495,Casual,2025-01-06,2,Approved
952422,13024,Casual,2025-04-14,2,Rejected
952423,13466,Earned,2025-08-22,1,Approved
952424,14575,Earned,2025-09-28,1,Approved
952425,10108,Unpaid,2025-07-05,4,Approved
952426,13798,Earned,2025-03-24,5,Approved
952427,10301,Sick,2025-04-02,1,Pending
952428,11556,Sick,2025-10-06,1,Pending
952429,12373,Earned,2025-10-28,1,Approved
952430,10150,Casual,2025-10-23,1,Approved
952431,13297,Sick,2025-02-06,3,Approved
952432,13291,Earned,2025-06-06,1,Approved
952433,11729,Unpaid,2025-01-17,2,Approved
952434,11453,Earned,2025-01-18,1,Approved
952435,13219,Sick,2025-10-29,3,Approved
952436,14625,Casual,2025-03-12,1,Approved
952437,13564,Unpaid,2025-03-14,1,Approved
952438,11526,Sick,2025-01-29,1,Approved
952439,13177,Earned,2025-10-09,1,Approved
952440,12346,Sick,2025-02-05,2,Approved
952441,12302,Casual,2025-09-17,2,Rejected
952442,13046,Earned,2025-01-30,1,Pending
952443,13559,Unpaid,2025-11-24,4,Approved
952444,12381,Casual,2025-10-30,2,Approved
952445,14956,Sick,2025-11-24,1,Approved
952446,11323,Earned,2025-08-03,1,Approved
952447,12778,Casual,2025-03-14,2,Approved
952448,10087,Earned,2025-03-01,1,Approved
952449,14574,Earned,2025-10-29,2,Approved
952450,13942,Earned,2025-04-05,1,Approved
952451,13143,Earned,2025-02-10,1,Approved
952452,11158,Casual,2025-04-29,2,Approved
952453,13994,Earned,2025-02-05,3,Rejected
952454,13333,Sick,2025-03-28,1,Approved
952455,11156,Earned,2025-10-04,2,Approved
952456,14149,Casual,2025-05-11,1,Rejected
952457,13007,Casual,2025-11-10,5,Pending
952458,14116,Sick,2025-09-11,3,Approved
952459,12359,Casual,2025-03-09,3,Approved
952460,11424,Sick,2025-05-02,4,Approved
952461,11648,Sick,2025-05-30,2,Rejected
952462,13094,Casual,2025-07-11,3,Approved
952463,11797,Casual,2025-02-06,3,Approved
952464,14568,Sick,2025-08-27,1,Approved
952465,13467,Sick,2025-11-10,5,Rejected
952466,11592,Sick,2025-01-16,2,Approved
952467,11153,Sick,2025-08-09,2,Approved
952468,10805,Earned,2025-03-09,2,Pending
952469,11522,Earned,2025-02-07,2,Approved
952470,10949,Earned,2025-02-04,1,Approved
952471,14181,Unpaid,2025-01-01,4,Approved
952472,10473,Earned,2025-07-01,1,Approved
952473,10561,Casual,2025-07-17,1,Rejected
952474,14290,Casual,2025-03-17,5,Approved
952475,11754,Earned,2025-07-02,1,Approved
952476,13336,Sick,2025-05-29,1,Approved
952477,12758,Casual,2025-02-20,3,Approved
952478,12028,Casual,2025-10-06,1,Approved
952479,13260,Sick,2025-05-17,3,Approved
952480,14338,Earned,2025-11-05,4,Approved
952481,10907,Earned,2025-09-11,1,Pending
952482,11037,Casual,2025-05-25,4,Approved
952483,13091,Sick,2025-11-02,2,Approved
952484,10208,Earned,2025-07-02,2,Approved
952485,13908,Sick,2025-12-07,1,Approved
952486,12678,Earned,2025-05-12,2,Approved
952487,11998,Earned,2025-05-06,3,Approved
952488,13521,Unpaid,2025-08-04,3,Rejected
952489,11185,Earned,2025-08-14,1,Approved
952490,11347,Earned,2025-05-26,2,Approved
952491,11579,Casual,2025-11-01,3,Approved
952492,12032,Casual,2025-06-09,4,Pending
952493,12096,Earned,2025-03-21,1,Approved
952494,10336,Sick,2025-07-02,1,Approved
952495,11308,Casual,2025-03-25,2,Approved
952496,14954,Casual,2025-05-16,4,Approved
952497,14870,Earned,2025-06-20,1,Approved
952498,10585,Sick,2025-08-30,1,Approved
952499,10405,Earned,2025-05-14,4,Approved
952500,10232,Casual,2025-06-02,1,Approved
952501,11701,Unpaid,2025-06-27,2,Approved
952502,13369,Earned,2025-09-03,1,Pending
952503,11762,Sick,2025-09-19,1,Rejected
952504,13600,Earned,2025-03-04,1,Approved
952505,13670,Sick,2025-03-13,1,Approved
952506,14081,Casual,2025-11-23,3,Approved
952507,12001,Sick,2025-07-01,2,Approved
952508,11372,Casual,2025-04-18,1,Approved
952509,10746,Earned,2025-08-28,1,Approved
952510,14690,Earned,2025-12-11,3,Approved
952511,10563,Earned,2025-12-19,1,Approved
952512,10342,Casual,2025-05-16,2,Approved
952513,13696,Earned,2025-12-06,4,Approved
952514,10306,Sick,2025-06-05,1,Approved
952515,10867,Unpaid,2025-05-26,1,Approved
952516,14644,Unpaid,2025-03-20,2,Pending
952517,10935,Earned,2025-09-29,1,Rejected
952518,12477,Earned,2025-09-22,2,Approved
952519,14838,Earned,2025-08-16,5,Approved
952520,14393,Sick,2025-08-25,2,Approved
952521,12461,Sick,2025-09-18,2,Approved
952522,10738,Earned,2025-05-23,1,Approved
952523,10052,Unpaid,2025-11-09,3,Approved
952524,10321,Unpaid,2025-05-25,1,Rejected
952525,14705,Earned,2025-05-06,3,Approved
952526,11215,Casual,2025-08-18,1,Rejected
952527,13226,Earned,2025-04-06,1,Approved
952528,10780,Unpaid,2025-06-07,2,Approved
952529,10742,Earned,2025-04-06,3,Approved
952530,12072,Earned,2025-07-14,1,Approved
952531,10138,Unpaid,2025-08-17,2,Approved
952532,14516,Unpaid,2025-11-15,4,Approved
952533,13580,Casual,2025-07-05,3,Pending
952534,10681,Earned,2025-05-20,4,Pending
952535,12207,Earned,2025-12-13,3,Approved
952536,12084,Unpaid,2025-09-28,1,Approved
952537,10176,Earned,2025-08-01,2,Approved
952538,12900,Earned,2025-03-06,1,Approved
952539,10283,Sick,2025-08-27,4,Approved
952540,14519,Earned,2025-12-09,1,Approved
952541,14634,Sick,2025-04-26,2,Approved
952542,11062,Earned,2025-05-14,2,Rejected
952543,13614,Earned,2025-06-04,1,Approved
952544,10671,Sick,2025-03-02,4,Approved
952545,13229,Sick,2025-12-01,3,Approved
952546,10076,Casual,2025-12-11,1,Approved
952547,12712,Earned,2025-06-09,1,Approved
952548,11522,Sick,2025-02-01,2,Approved
952549,13670,Sick,2025-10-28,5,Rejected
952550,14536,Earned,2025-12-01,3,Approved
952551,14864,Casual,2025-01-26,1,Approved
952552,10224,Unpaid,2025-12-11,1,Approved
952553,11230,Earned,2025-05-26,1,Rejected
952554,13963,Casual,2025-07-30,2,Approved
952555,12215,Earned,2025-11-01,1,Approved
952556,10057,Earned,2025-11-03,2,Approved
952557,12118,Casual,2025-07-31,1,Approved
952558,12878,Sick,2025-11-27,3,Approved
952559,13428,Earned,2025-01-25,1,Approved
952560,11509,Sick,2025-09-17,3,Approved
952561,12537,Sick,2025-12-16,1,Pending
952562,14182,Earned,2025-12-03,1,Approved
952563,13857,Earned,2025-08-01,1,Approved
952564,10394,Sick,2025-11-18,1,Approved
952565,13171,Sick,2025-12-01,2,Approved
952566,14637,Earned,2025-11-11,2,Approved
952567,11211,Earned,2025-12-17,2,Rejected
952568,14032,Sick,2025-04-09,2,Approved
952569,14734,Unpaid,2025-09-25,1,Approved
952570,10754,Casual,2025-01-24,1,Approved
952571,14819,Casual,2025-07-12,1,Approved
952572,14011,Earned,2025-06-19,2,Approved
952573,10476,Earned,2025-01-01,1,Pending
952574,12497,Sick,2025-11-11,2,Approved
952575,13087,Unpaid,2025-12-09,2,Approved
952576,12769,Sick,2025-09-10,1,Approved
952577,12808,Earned,2025-06-15,2,Approved
952578,12811,Sick,2025-11-24,2,Approved
952579,11640,Earned,2025-12-31,1,Approved
952580,12940,Earned,2025-01-30,3,Approved
952581,10018,Sick,2025-05-26,3,Approved
952582,12461,Unpaid,2025-10-14,1,Approved
952583,11229,Sick,2025-11-18,1,Approved
952584,12027,Unpaid,2025-07-13,1,Approved
952585,14728,Sick,2025-10-26,2,Approved
952586,13667,Earned,2025-06-26,1,Approved
952587,12401,Earned,2025-01-04,2,Approved
952588,12063,Sick,2025-04-30,3,Approved
952589,10802,Unpaid,2025-07-21,1,Approved
952590,11956,Earned,2025-06-05,2,Approved
952591,13154,Sick,2025-06-29,1,Approved
952592,10143,Earned,2025-04-08,3,Approved
952593,10453,Earned,2025-03-17,1,Approved
952594,13622,Earned,2025-07-06,1,Pending
952595,12874,Sick,2025-12-04,2,Approved
952596,13579,Casual,2025-05-05,1,Approved
952597,10122,Sick,2025-01-16,2,Approved
952598,11867,Casual,2025-08-23,1,Approved
952599,12294,Casual,2025-10-16,2,Approved
952600,12450,Earned,2025-04-26,2,Approved
952601,11301,Earned,2025-11-16,2,Approved
952602,12090,Sick,2025-06-14,2,Approved
952603,13533,Earned,2025-02-10,2,Approved
952604,14442,Casual,2025-05-25,3,Approved
952605,13260,Sick,2025-07-05,2,Approved
952606,10899,Earned,2025-10-16,2,Approved
952607,12431,Unpaid,2025-06-08,2,Approved
952608,11069,Earned,2025-02-14,4,Pending
952609,12646,Casual,2025-04-25,1,Pending
952610,12822,Sick,2025-03-10,3,Approved
952611,13009,Earned,2025-12-25,2,Approved
952612,10148,Sick,2025-01-22,1,Approved
952613,11209,Casual,2025-03-25,4,Approved
952614,12361,Sick,2025-02-05,2,Approved
952615,14745,Sick,2025-09-05,1,Rejected
952616,10911,Casual,2025-11-19,2,Approved
952617,11719,Casual,2025-03-18,2,Approved
952618,13597,Unpaid,2025-08-14,1,Approved
952619,10900,Earned,2025-05-21,1,Approved
952620,10787,Earned,2025-06-29,2,Approved
952621,12799,Earned,2025-05-29,4,Approved
952622,10557,Earned,2025-08-02,2,Approved
952623,11949,Sick,2025-09-20,2,Approved
952624,11079,Sick,2025-10-19,4,Approved
952625,10721,Earned,2025-03-03,1,Approved
952626,14506,Sick,2025-12-04,1,Approved
952627,10649,Earned,2025-08-29,2,Approved
952628,14971,Casual,2025-06-27,2,Approved
952629,13082,Earned,2025-03-09,4,Approved
952630,13240,Earned,2025-09-13,1,Approved
952631,12090,Casual,2025-02-10,1,Pending
952632,12102,Casual,2025-11-20,1,Pending
952633,11615,Earned,2025-02-16,2,Approved
952634,10322,Sick,2025-10-02,1,Approved
952635,12998,Earned,2025-06-13,2,Approved
952636,10182,Sick,2025-04-07,1,Approved
952637,11853,Sick,2025-06-11,1,Pending
952638,14020,Unpaid,2025-09-11,5,Approved
952639,11594,Earned,2025-07-11,1,Approved
952640,13999,Sick,2025-10-20,3,Approved
952641,14980,Casual,2025-12-25,2,Approved
952642,13095,Casual,2025-08-23,1,Approved
952643,11113,Casual,2025-02-08,1,Approved
952644,12531,Sick,2025-12-29,3,Pending
952645,14411,Casual,2025-05-13,1,Approved
952646,13998,Earned,2025-08-01,3,Approved
952647,11484,Sick,2025-08-21,2,Pending
952648,12412,Sick,2025-02-07,4,Approved
952649,13917,Sick,2025-04-12,2,Approved
952650,12069,Casual,2025-06-28,2,Approved
952651,12108,Earned,2025-10-13,4,Approved
952652,12794,Earned,2025-07-20,1,Approved
952653,12392,Earned,2025-12-04,2,Approved
952654,13683,Casual,2025-06-13,2,Approved
952655,13515,Earned,2025-03-09,1,Approved
952656,14641,Sick,2025-09-23,3,Approved
952657,12249,Earned,2025-02-06,3,Approved
952658,11621,Casual,2025-09-07,3,Rejected
952659,14294,Sick,2025-07-15,5,Approved
952660,11004,Casual,2025-04-11,3,Approved
952661,13038,Casual,2025-11-29,2,Approved
952662,11298,Earned,2025-01-23,1,Approved
952663,12122,Earned,2025-11-06,2,Approved
952664,13832,Casual,2025-07-13,1,Approved
952665,11102,Earned,2025-09-07,2,Rejected
952666,14282,Earned,2025-12-31,3,Approved
952667,13117,Earned,2025-10-28,1,Approved
952668,13644,Earned,2025-06-20,1,Approved
952669,11084,Unpaid,2025-04-26,1,Approved
952670,14131,Unpaid,2025-08-30,5,Pending
952671,11085,Sick,2025-06-23,1,Approved
952672,11194,Earned,2025-04-08,2,Approved
952673,14851,Earned,2025-02-19,1,Approved
952674,11840,Earned,2025-02-25,2,Approved
952675,14751,Casual,2025-03-08,1,Approved
952676,13960,Casual,2025-09-03,2,Approved
952677,11736,Sick,2025-06-04,4,Approved
952678,13792,Casual,2025-09-29,4,Approved
952679,10940,Earned,2025-05-16,1,Approved
952680,10678,Sick,2025-12-25,2,Pending
952681,10798,Casual,2025-06-20,2,Approved
952682,12627,Casual,2025-08-31,2,Approved
952683,11241,Casual,2025-07-07,2,Approved
952684,10591,Casual,2025-04-25,1,Approved
952685,12888,Unpaid,2025-01-16,1,Approved
952686,12252,Unpaid,2025-01-12,2,Approved
952687,14794,Casual,2025-02-07,1,Approved
952688,14487,Sick,2025-06-19,4,Approved
952689,14788,Casual,2025-06-02,4,Rejected
952690,13704,Unpaid,2025-05-30,4,Approved
952691,13737,Unpaid,2025-10-17,1,Approved
952692,10862,Casual,2025-07-13,1,Approved
952693,11106,Earned,2025-06-11,2,Approved
952694,14170,Earned,2025-08-31,1,Approved
952695,14648,Sick,2025-01-22,3,Approved
952696,11021,Earned,2025-02-18,1,Approved
952697,11557,Unpaid,2025-07-29,1,Approved
952698,11244,Earned,2025-03-09,1,Approved
952699,10226,Sick,2025-07-01,1,Approved
952700,10132,Earned,2025-10-02,1,Approved
952701,12017,Earned,2025-10-02,2,Approved
952702,12601,Sick,2025-06-08,2,Approved
952703,14913,Earned,2025-07-18,5,Approved
952704,11951,Casual,2025-01-17,4,Rejected
952705,12249,Casual,2025-01-23,3,Approved
952706,10546,Casual,2025-05-14,1,Pending
952707,12473,Sick,2025-04-27,1,Approved
952708,11321,Unpaid,2025-09-03,1,Approved
952709,14860,Sick,2025-07-06,2,Approved
952710,14565,Earned,2025-01-19,4,Approved
952711,14158,Sick,2025-08-16,3,Approved
952712,12629,Earned,2025-08-16,1,Approved
952713,14273,Unpaid,2025-08-21,1,Approved
952714,10330,Earned,2025-03-20,2,Approved
952715,10773,Earned,2025-04-03,3,Rejected
952716,13208,Earned,2025-02-07,4,Approved
952717,12670,Unpaid,2025-01-11,1,Approved
952718,14848,Casual,2025-09-13,3,Pending
952719,11413,Unpaid,2025-11-25,1,Approved
952720,14738,Sick,2025-11-30,4,Approved
952721,12623,Casual,2025-04-18,2,Pending
952722,12592,Unpaid,2025-10-19,1,Approved
952723,13094,Sick,2025-11-11,5,Approved
952724,11862,Casual,2025-12-28,5,Approved
952725,11788,Earned,2025-06-05,4,Approved
952726,14604,Earned,2025-09-21,2,Approved
952727,14320,Sick,2025-09-07,1,Approved
952728,14636,Casual,2025-09-05,2,Rejected
952729,12208,Earned,2025-05-01,4,Approved
952730,14521,Sick,2025-05-19,3,Approved
952731,10631,Earned,2025-09-10,2,Approved
952732,13871,Casual,2025-11-13,2,Approved
952733,13166,Earned,2025-03-14,4,Approved
952734,11214,Sick,2025-03-27,5,Approved
952735,11588,Casual,2025-09-26,2,Approved
952736,11558,Casual,2025-10-06,1,Pending
952737,12355,Sick,2025-11-28,1,Pending
952738,14933,Earned,2025-02-08,1,Approved
952739,12928,Casual,2025-10-12,1,Approved
952740,11769,Casual,2025-05-07,1,Approved
952741,14090,Sick,2025-05-19,1,Pending
952742,14884,Casual,2025-10-09,1,Approved
952743,13085,Sick,2025-02-07,3,Approved
952744,11078,Casual,2025-04-15,2,Approved
952745,14078,Casual,2025-04-24,1,Approved
952746,12691,Casual,2025-12-15,3,Approved
952747,10339,Earned,2025-06-05,2,Rejected
952748,10632,Casual,2025-02-02,1,Approved
952749,13729,Casual,2025-04-23,1,Approved
952750,10613,Earned,2025-05-21,1,Approved
952751,11181,Casual,2025-04-18,1,Approved
952752,10963,Casual,2025-02-08,1,Pending
952753,13366,Earned,2025-12-15,2,Approved
952754,10249,Sick,2025-02-03,1,Approved
952755,12981,Earned,2025-04-04,1,Approved
952756,12157,Casual,2025-03-16,1,Pending
952757,12601,Sick,2025-09-18,2,Approved
952758,11918,Sick,2025-12-28,1,Pending
952759,11597,Earned,2025-07-21,4,Approved
952760,11096,Earned,2025-10-14,2,Approved
952761,11260,Unpaid,2025-10-22,1,Approved
952762,12258,Casual,2025-06-11,3,Approved
952763,13251,Casual,2025-03-17,3,Approved
952764,11181,Earned,2025-07-23,2,Approved
952765,11380,Sick,2025-08-25,2,Approved
952766,14612,Earned,2025-12-26,4,Rejected
952767,10425,Earned,2025-05-16,1,Approved
952768,14487,Earned,2025-08-03,3,Approved
952769,14517,Earned,2025-07-13,1,Approved
952770,14543,Sick,2025-10-02,1,Approved
952771,10811,Casual,2025-07-25,2,Approved
952772,12672,Casual,2025-12-28,1,Approved
952773,11996,Sick,2025-06-07,1,Pending
952774,13676,Sick,2025-07-18,1,Approved
952775,13437,Casual,2025-08-26,3,Approved
952776,12067,Unpaid,2025-05-29,1,Pending
952777,13188,Casual,2025-10-06,1,Pending
952778,11957,Casual,2025-04-18,1,Pending
952779,13559,Casual,2025-09-17,2,Approved
952780,14173,Earned,2025-04-27,1,Approved
952781,12765,Sick,2025-12-03,4,Approved
952782,11253,Earned,2025-01-09,5,Pending
952783,10337,Unpaid,2025-02-12,1,Approved
952784,11802,Casual,2025-05-26,2,Approved
952785,14010,Casual,2025-05-24,3,Approved
952786,14647,Sick,2025-12-07,2,Approved
952787,11984,Casual,2025-08-07,1,Pending
952788,12449,Earned,2025-11-17,1,Approved
952789,14305,Casual,2025-04-22,2,Approved
952790,11658,Earned,2025-10-24,2,Approved
952791,12101,Sick,2025-10-20,2,Approved
952792,11628,Sick,2025-05-15,2,Pending
952793,14654,Earned,2025-09-16,4,Approved
952794,11113,Sick,2025-10-23,2,Approved
952795,13833,Casual,2025-06-13,1,Approved
952796,14225,Sick,2025-04-17,2,Rejected
952797,10243,Earned,2025-04-29,2,Approved
952798,14643,Earned,2025-02-25,1,Approved
952799,11982,Sick,2025-06-25,3,Approved
952800,10728,Unpaid,2025-10-02,2,Approved
952801,14082,Earned,2025-11-16,1,Approved
952802,13023,Sick,2025-08-26,5,Approved
952803,11004,Earned,2025-09-27,2,Approved
952804,13206,Sick,2025-06-19,1,Approved
952805,11333,Earned,2025-10-20,1,Approved
952806,10252,Casual,2025-01-25,3,Approved
952807,13930,Sick,2025-02-05,1,Approved
952808,12671,Casual,2025-10-03,4,Approved
952809,12497,Casual,2025-05-12,1,Rejected
952810,12790,Earned,2025-06-13,4,Approved
952811,14699,Sick,2025-05-03,2,Approved
952812,12590,Casual,2025-12-29,2,Approved
952813,11725,Earned,2025-05-24,3,Approved
952814,12128,Casual,2025-08-25,4,Pending
952815,12354,Sick,2025-09-30,2,Approved
952816,14825,Earned,2025-09-25,1,Approved
952817,10876,Sick,2025-12-14,1,Approved
952818,10749,Earned,2025-12-25,2,Approved
952819,10101,Earned,2025-05-27,2,Approved
952820,14342,Unpaid,2025-12-08,3,Pending
952821,11600,Casual,2025-07-03,2,Pending
952822,10096,Casual,2025-08-15,1,Rejected
952823,13631,Earned,2025-12-07,2,Approved
952824,11817,Sick,2025-08-09,1,Approved
952825,12828,Earned,2025-03-17,1,Approved
952826,13522,Unpaid,2025-09-26,5,Pending
952827,14743,Casual,2025-12-08,5,Approved
952828,10624,Earned,2025-12-23,5,Pending
952829,10198,Casual,2025-04-03,1,Approved
952830,11762,Earned,2025-10-26,1,Approved
952831,14061,Casual,2025-12-18,5,Approved
952832,10150,Earned,2025-04-02,2,Approved
952833,12037,Earned,2025-04-24,1,Approved
952834,14303,Casual,2025-10-10,2,Approved
952835,10712,Earned,2025-10-03,3,Approved
952836,11948,Unpaid,2025-01-09,2,Approved
952837,12233,Earned,2025-03-08,1,Pending
952838,12463,Sick,2025-06-01,1,Approved
952839,13315,Earned,2025-05-09,2,Rejected
952840,11152,Earned,2025-10-22,1,Approved
952841,14328,Casual,2025-04-07,1,Approved
952842,13935,Sick,2025-10-11,1,Approved
952843,13018,Casual,2025-07-23,2,Pending
952844,14322,Casual,2025-05-10,1,Approved
952845,11035,Earned,2025-05-30,1,Pending
952846,12777,Sick,2025-08-19,5,Approved
952847,11032,Sick,2025-12-01,1,Approved
952848,12921,Earned,2025-12-03,3,Pending
952849,11088,Sick,2025-11-24,2,Approved
952850,12439,Sick,2025-08-09,1,Approved
952851,13704,Casual,2025-01-30,1,Rejected
952852,11603,Casual,2025-08-14,3,Approved
952853,11698,Earned,2025-08-26,1,Pending
952854,12056,Casual,2025-04-03,2,Approved
952855,11075,Casual,2025-01-21,2,Approved
952856,13187,Earned,2025-01-07,1,Approved
952857,10113,Unpaid,2025-04-24,1,Pending
952858,14440,Earned,2025-05-05,1,Approved
952859,13265,Earned,2025-10-03,3,Approved
952860,12303,Earned,2025-03-01,1,Approved
952861,11921,Earned,2025-11-19,3,Approved
952862,12693,Earned,2025-08-05,1,Approved
952863,11972,Earned,2025-05-06,4,Approved
952864,10644,Sick,2025-05-26,1,Approved
952865,12013,Earned,2025-04-22,1,Approved
952866,11936,Casual,2025-07-03,3,Approved
952867,11040,Sick,2025-12-26,4,Approved
952868,10267,Earned,2025-07-13,1,Approved
952869,13809,Earned,2025-01-21,1,Approved
952870,13697,Sick,2025-11-14,3,Approved
952871,13943,Earned,2025-07-07,1,Rejected
952872,10295,Earned,2025-10-24,4,Approved
952873,14638,Sick,2025-05-17,3,Approved
952874,11093,Earned,2025-01-03,2,Approved
952875,11721,Earned,2025-10-05,2,Pending
952876,11290,Casual,2025-07-22,2,Rejected
952877,11970,Casual,2025-11-27,2,Approved
952878,10457,Casual,2025-12-17,2,Approved
952879,13560,Casual,2025-05-19,2,Approved
952880,10461,Sick,2025-01-24,2,Approved
952881,13903,Sick,2025-10-01,1,Approved
952882,12746,Earned,2025-09-23,1,Approved
952883,11104,Casual,2025-07-21,1,Approved
952884,14306,Sick,2025-03-31,1,Approved
952885,11832,Earned,2025-11-25,2,Approved
952886,14867,Earned,2025-12-02,3,Approved
952887,12969,Casual,2025-01-12,2,Approved
952888,14246,Unpaid,2025-10-21,1,Rejected
952889,12635,Casual,2025-06-26,3,Pending
952890,11953,Sick,2025-10-08,4,Approved
952891,13341,Casual,2025-01-05,1,Approved
952892,11913,Casual,2025-10-20,2,Approved
952893,13911,Earned,2025-04-13,2,Approved
952894,10320,Casual,2025-12-16,4,Approved
952895,10442,Unpaid,2025-12-12,3,Approved
952896,11989,Casual,2025-02-16,1,Pending
952897,11670,Unpaid,2025-08-27,5,Approved
952898,11920,Casual,2025-04-15,4,Approved
952899,10161,Casual,2025-03-16,1,Approved
952900,14981,Casual,2025-03-15,5,Approved
952901,10429,Casual,2025-11-03,1,Approved
952902,14490,Earned,2025-10-15,3,Approved
952903,11103,Earned,2025-05-23,2,Approved
952904,13584,Casual,2025-07-21,1,Approved
952905,12238,Casual,2025-06-29,1,Approved
952906,11422,Casual,2025-12-17,1,Rejected
952907,10166,Casual,2025-10-12,1,Rejected
952908,13023,Casual,2025-06-28,4,Approved
952909,14293,Casual,2025-05-13,2,Approved
952910,14079,Earned,2025-03-23,1,Approved
952911,14986,Casual,2025-07-30,2,Approved
952912,10216,Sick,2025-05-02,2,Pending
952913,14973,Sick,2025-04-14,3,Approved
952914,11773,Casual,2025-06-06,1,Approved
952915,11486,Unpaid,2025-05-04,1,Approved
952916,10740,Casual,2025-01-17,4,Rejected
952917,11149,Unpaid,2025-11-27,1,Rejected
952918,12311,Casual,2025-06-26,1,Approved
952919,10800,Sick,2025-06-29,3,Pending
952920,10606,Sick,2025-09-13,1,Approved
952921,12539,Unpaid,2025-08-03,1,Approved
952922,10472,Earned,2025-08-13,3,Approved
952923,10204,Earned,2025-05-21,1,Approved
952924,11465,Sick,2025-09-28,2,Approved
952925,10068,Earned,2025-07-20,1,Approved
952926,11839,Sick,2025-10-01,2,Rejected
952927,12196,Casual,2025-04-25,1,Pending
952928,14221,Casual,2025-05-02,2,Approved
952929,11655,Earned,2025-12-20,2,Approved
952930,13186,Sick,2025-02-04,1,Rejected
952931,11138,Unpaid,2025-03-02,2,Approved
952932,14509,Sick,2025-11-29,3,Approved
952933,11797,Earned,2025-09-26,1,Approved
952934,12660,Earned,2025-10-26,1,Approved
952935,10699,Casual,2025-12-30,2,Approved
952936,11802,Sick,2025-08-29,1,Approved
952937,11701,Sick,2025-05-16,1,Approved
952938,14713,Casual,2025-03-13,1,Approved
952939,13948,Earned,2025-07-29,4,Approved
952940,11633,Casual,2025-05-24,2,Pending
952941,12267,Sick,2025-11-05,1,Pending
952942,13392,Sick,2025-02-27,1,Approved
952943,13481,Sick,2025-10-11,5,Approved
952944,10763,Casual,2025-05-26,4,Approved
952945,14532,Earned,2025-05-31,1,Approved
952946,10951,Casual,2025-07-28,1,Approved
952947,13769,Earned,2025-10-02,2,Rejected
952948,12933,Earned,2025-08-10,2,Pending
952949,10079,Casual,2025-08-27,2,Approved
952950,13022,Sick,2025-01-19,5,Approved
952951,10590,Casual,2025-02-16,1,Approved
952952,10201,Earned,2025-02-23,1,Rejected
952953,14025,Sick,2025-05-23,3,Approved
952954,14855,Casual,2025-03-17,1,Approved
952955,13114,Casual,2025-06-21,1,Approved
952956,13038,Sick,2025-04-07,1,Approved
952957,14861,Earned,2025-06-25,3,Approved
952958,10136,Earned,2025-09-04,1,Approved
952959,12533,Unpaid,2025-06-01,2,Approved
952960,14350,Earned,2025-07-05,2,Pending
952961,10304,Sick,2025-09-08,1,Pending
952962,10948,Sick,2025-05-04,1,Approved
952963,12392,Casual,2025-08-10,1,Pending
952964,13480,Casual,2025-08-17,3,Approved
952965,11275,Earned,2025-11-05,1,Approved
952966,14957,Earned,2025-11-03,4,Approved
952967,14135,Sick,2025-05-26,1,Approved
952968,13136,Sick,2025-09-30,5,Approved
952969,13205,Earned,2025-06-27,4,Approved
952970,12285,Sick,2025-04-25,3,Approved
952971,14713,Sick,2025-06-20,2,Approved
952972,13737,Casual,2025-05-23,2,Approved
952973,10352,Casual,2025-01-30,1,Approved
952974,11709,Sick,2025-05-26,1,Approved
952975,14118,Sick,2025-02-27,1,Approved
952976,13205,Casual,2025-09-28,1,Approved
952977,12523,Unpaid,2025-08-16,1,Approved
952978,12620,Sick,2025-03-18,1,Approved
952979,11474,Earned,2025-02-01,3,Approved
952980,14711,Casual,2025-08-19,1,Approved
952981,11402,Casual,2025-11-20,1,Approved
952982,14965,Earned,2025-12-20,4,Approved
952983,14955,Earned,2025-09-23,1,Approved
952984,12416,Casual,2025-04-29,2,Approved
952985,13471,Earned,2025-04-25,5,Approved
952986,13157,Unpaid,2025-04-01,5,Approved
952987,12306,Casual,2025-08-14,1,Approved
952988,14473,Earned,2025-09-28,1,Approved
952989,12088,Earned,2025-02-01,4,Pending
952990,14595,Casual,2025-10-03,4,Approved
952991,13369,Earned,2025-02-22,1,Approved
952992,10850,Sick,2025-06-14,3,Approved
952993,12862,Casual,2025-05-16,2,Approved
952994,12646,Casual,2025-07-05,1,Approved
952995,12221,Unpaid,2025-02-03,1,Approved
