salary_id,employee_id,job_id,effective_from,effective_to,annual_salary_inr,annual_bonus_target_inr
500435,10278,109,2021-04-14,2024-02-10,86800.0,8300.0
500436,10278,109,2024-02-11,2025-12-31,118600.0,16400.0
500437,10279,113,2021-12-29,2024-05-24,99900.0,10000.0
500438,10279,113,2024-05-25,2025-12-31,96800.0,14400.0
500439,10280,117,2022-05-25,2024-07-22,95500.0,11000.0
500440,10280,117,2024-07-23,2025-12-31,96400.0,7000.0
500441,10281,103,2022-08-02,2024-08-18,66800.0,4700.0
500442,10281,103,2024-08-19,2025-12-31,84300.0,10200.0
500443,10282,102,2021-03-10,2025-12-31,98400.0,11800.0
500444,10283,111,2019-06-17,2023-05-20,96100.0,6600.0
500445,10283,111,2023-05-21,2025-12-31,92600.0,10500.0
500446,10284,113,2019-05-19,2025-12-31,88700.0,7600.0
500447,10285,115,2022-11-24,2024-10-03,87400.0,13000.0
500448,10285,115,2024-10-04,2025-12-31,96700.0,13000.0
500449,10286,111,2020-09-14,2023-11-18,83300.0,10200.0
500450,10286,111,2023-11-19,2025-12-31,96000.0,8500.0
500451,10287,117,2021-08-17,2025-12-31,105600.0,10400.0
500452,10288,108,2024-02-02,2025-12-31,53300.0,3300.0
500453,10289,115,2017-09-14,2025-12-31,90600.0,9400.0
500454,10290,117,2024-04-25,2025-12-31,96600.0,10100.0
500455,10291,114,2021-05-30,2024-02-29,39100.0,3000.0
500456,10291,114,2024-03-01,2025-12-31,45900.0,6000.0
500457,10292,107,2024-01-09,2025-12-31,120700.0,12700.0
500458,10293,106,2025-01-28,2026-01-27,81000.0,9300.0
500459,10293,106,2026-01-28,2025-12-31,82400.0,11700.0
500460,10294,108,2022-09-12,2025-12-31,47500.0,5700.0
500461,10295,108,2022-05-12,2024-07-17,46700.0,6800.0
500462,10295,108,2024-07-18,2025-12-31,61300.0,5100.0
500463,10296,115,2024-05-02,2025-12-31,90200.0,12400.0
500464,10297,104,2024-11-27,2025-11-26,120700.0,16300.0
500465,10297,104,2025-11-27,2025-12-31,125500.0,12300.0
500466,10298,105,2019-09-29,2023-06-30,79000.0,7800.0
500467,10298,105,2023-07-01,2025-12-31,102300.0,13300.0
500468,10299,112,2021-07-11,2024-03-17,59300.0,7500.0
500469,10299,112,2024-03-18,2025-12-31,61900.0,4500.0
500470,10300,103,2017-07-02,2022-08-07,62800.0,3200.0
500471,10300,103,2022-08-08,2025-12-31,67400.0,8500.0
500472,10301,107,2020-12-02,2023-12-19,129000.0,19200.0
500473,10301,107,2023-12-20,2025-12-31,157100.0,19600.0
500474,10302,105,2017-01-19,2022-06-02,88000.0,8800.0
500475,10302,105,2022-06-03,2025-12-31,96300.0,9000.0
500476,10303,110,2022-10-20,2025-12-31,57400.0,4800.0
500477,10304,104,2020-05-08,2023-09-27,109800.0,11200.0
500478,10304,104,2023-09-28,2025-12-31,109000.0,14200.0
500479,10305,114,2025-03-23,2026-03-22,41400.0,4800.0
500480,10305,114,2026-03-23,2025-12-31,50000.0,7400.0
500481,10306,109,2019-07-05,2023-05-27,91500.0,6100.0
500482,10306,109,2023-05-28,2025-12-31,115500.0,12100.0
500483,10307,114,2017-01-10,2025-12-31,47800.0,5000.0
500484,10308,109,2020-02-26,2023-08-29,91900.0,4900.0
500485,10308,109,2023-08-30,2025-12-31,114600.0,5900.0
500486,10309,105,2025-01-27,2025-12-31,76000.0,3900.0
500487,10310,104,2023-07-08,2025-01-01,112800.0,6500.0
500488,10310,104,2025-01-02,2025-12-31,126100.0,14800.0
500489,10311,102,2018-05-20,2025-12-31,99600.0,10600.0
500490,10312,108,2020-03-09,2025-12-31,51100.0,5500.0
500491,10313,104,2016-04-10,2022-02-08,106500.0,13100.0
500492,10313,104,2022-02-09,2025-12-31,115900.0,10200.0
500493,10314,107,2024-10-10,2025-10-09,145500.0,9800.0
500494,10314,107,2025-10-10,2025-12-31,141200.0,19600.0
500495,10315,109,2025-11-18,2026-11-17,106700.0,14900.0
500496,10315,109,2026-11-18,2025-12-31,102700.0,11800.0
500497,10316,106,2019-06-15,2025-12-31,80700.0,4800.0
500498,10317,103,2020-07-03,2025-12-31,62200.0,4700.0
500499,10318,112,2023-09-27,2025-12-31,51600.0,6400.0
500500,10319,117,2023-07-11,2025-01-03,101900.0,7500.0
500501,10319,117,2025-01-04,2025-12-31,102700.0,8400.0
500502,10320,104,2018-11-18,2023-02-24,105800.0,8700.0
500503,10320,104,2023-02-25,2025-12-31,137200.0,14200.0
500504,10321,104,2022-06-01,2024-07-25,111400.0,16700.0
500505,10321,104,2024-07-26,2025-12-31,127400.0,15300.0
500506,10322,117,2023-08-24,2025-01-20,94700.0,6500.0
500507,10322,117,2025-01-21,2025-12-31,110100.0,9300.0
500508,10323,102,2018-06-01,2025-12-31,83300.0,7500.0
500509,10324,116,2025-01-02,2026-01-01,48300.0,2800.0
500510,10324,116,2026-01-02,2025-12-31,55500.0,5800.0
500511,10325,102,2020-09-29,2025-12-31,88300.0,8800.0
500512,10326,114,2024-02-14,2025-12-31,42500.0,2500.0
500513,10327,107,2017-01-23,2022-06-04,122200.0,12600.0
500514,10327,107,2022-06-05,2025-12-31,155700.0,16800.0
500515,10328,114,2021-05-30,2024-02-29,39100.0,2100.0
500516,10328,114,2024-03-01,2025-12-31,45700.0,4300.0
500517,10329,105,2025-09-12,2026-09-11,90700.0,8000.0
500518,10329,105,2026-09-12,2025-12-31,97500.0,11100.0
500519,10330,111,2016-06-16,2025-12-31,103300.0,5300.0
500520,10331,104,2019-12-21,2023-08-02,117800.0,10100.0
500521,10331,104,2023-08-03,2025-12-31,138200.0,9900.0
500522,10332,105,2016-10-08,2022-04-22,86800.0,6800.0
500523,10332,105,2022-04-23,2025-12-31,89300.0,12700.0
500524,10333,112,2017-05-06,2022-07-15,55600.0,4600.0
500525,10333,112,2022-07-16,2025-12-31,58200.0,4400.0
500526,10334,109,2016-07-27,2022-03-24,83700.0,12500.0
500527,10334,109,2022-03-25,2025-12-31,109400.0,14000.0
500528,10335,114,2025-04-16,2026-04-15,37000.0,4100.0
500529,10335,114,2026-04-16,2025-12-31,49400.0,4400.0
500530,10336,109,2022-03-11,2024-06-22,92500.0,6000.0
500531,10336,109,2024-06-23,2025-12-31,112000.0,8000.0
500532,10337,114,2016-07-17,2022-03-20,44300.0,2200.0
500533,10337,114,2022-03-21,2025-12-31,49900.0,7000.0
500534,10338,108,2024-06-28,2025-06-27,54300.0,4900.0
500535,10338,108,2025-06-28,2025-12-31,51800.0,6100.0
500536,10339,116,2022-08-27,2025-12-31,55000.0,7200.0
500537,10340,116,2019-12-21,2023-08-02,55500.0,6900.0
500538,10340,116,2023-08-03,2025-12-31,53200.0,7800.0
500539,10341,105,2021-05-03,2024-02-18,89600.0,11200.0
500540,10341,105,2024-02-19,2025-12-31,93400.0,5900.0
500541,10342,114,2017-07-02,2022-08-07,39400.0,4000.0
500542,10342,114,2022-08-08,2025-12-31,43700.0,4600.0
500543,10343,114,2021-06-16,2024-03-07,36800.0,3200.0
500544,10343,114,2024-03-08,2025-12-31,48000.0,6100.0
500545,10344,106,2023-04-01,2024-11-23,74400.0,11100.0
500546,10344,106,2024-11-24,2025-12-31,81900.0,10500.0
500547,10345,111,2016-06-12,2025-12-31,84000.0,9600.0
500548,10346,101,2025-08-25,2025-12-31,49100.0,5800.0
500549,10347,112,2022-05-13,2025-12-31,52500.0,4500.0
500550,10348,104,2021-01-25,2024-01-10,123700.0,8800.0
500551,10348,104,2024-01-11,2025-12-31,118500.0,11000.0
500552,10349,101,2024-04-26,2025-04-29,38700.0,3000.0
500553,10349,101,2025-04-30,2025-12-31,49000.0,6200.0
500554,10350,106,2018-07-12,2025-12-31,77100.0,9000.0
500555,10351,109,2019-12-20,2025-12-31,89000.0,5400.0
500556,10352,115,2017-06-08,2025-12-31,83300.0,5600.0
500557,10353,117,2023-12-09,2025-03-04,102100.0,11800.0
500558,10353,117,2025-03-05,2025-12-31,117300.0,11300.0
500559,10354,108,2022-07-25,2024-08-15,55800.0,4200.0
500560,10354,108,2024-08-16,2025-12-31,55600.0,3900.0
500561,10355,101,2020-08-10,2023-11-04,48400.0,5200.0
500562,10355,101,2023-11-05,2025-12-31,43900.0,4800.0
500563,10356,113,2016-05-30,2025-12-31,107400.0,14600.0
500564,10357,108,2020-01-09,2023-08-10,58100.0,3200.0
500565,10357,108,2023-08-11,2025-12-31,53000.0,3200.0
500566,10358,109,2020-10-16,2023-11-30,103000.0,12200.0
500567,10358,109,2023-12-01,2025-12-31,110100.0,15700.0
500568,10359,107,2025-12-26,2026-12-25,115100.0,13100.0
500569,10359,107,2026-12-26,2025-12-31,159900.0,23600.0
500570,10360,108,2016-06-12,2022-03-06,57500.0,7800.0
500571,10360,108,2022-03-07,2025-12-31,52800.0,6000.0
500572,10361,107,2016-10-07,2022-04-21,130600.0,18000.0
500573,10361,107,2022-04-22,2025-12-31,156900.0,16800.0
500574,10362,112,2024-08-30,2025-12-31,50100.0,3500.0
500575,10363,108,2025-06-17,2026-06-16,56900.0,7900.0
500576,10363,108,2026-06-17,2025-12-31,59300.0,8600.0
500577,10364,114,2024-12-16,2025-12-31,43100.0,4800.0
500578,10365,108,2022-02-12,2025-12-31,47300.0,3200.0
500579,10366,107,2021-10-25,2024-04-28,146300.0,21100.0
500580,10366,107,2024-04-29,2025-12-31,140200.0,20000.0
500581,10367,115,2020-08-24,2025-12-31,82100.0,10900.0
500582,10368,109,2025-08-07,2025-12-31,94300.0,4900.0
500583,10369,107,2018-12-03,2023-03-02,137000.0,7900.0
500584,10369,107,2023-03-03,2025-12-31,154900.0,17400.0
500585,10370,110,2020-11-16,2023-12-13,53700.0,8000.0
500586,10370,110,2023-12-14,2025-12-31,52200.0,5500.0
500587,10371,107,2024-06-13,2025-12-31,115600.0,8100.0
500588,10372,115,2020-11-12,2025-12-31,83800.0,4900.0
500589,10373,108,2016-09-15,2022-04-13,53300.0,4900.0
500590,10373,108,2022-04-14,2025-12-31,61400.0,7800.0
500591,10374,112,2018-03-13,2022-11-16,54000.0,6500.0
500592,10374,112,2022-11-17,2025-12-31,61500.0,8400.0
500593,10375,104,2016-08-09,2022-03-29,113500.0,7100.0
500594,10375,104,2022-03-30,2025-12-31,133300.0,12300.0
500595,10376,105,2024-02-24,2025-12-31,83200.0,4200.0
500596,10377,117,2023-09-02,2025-01-24,86500.0,7800.0
500597,10377,117,2025-01-25,2025-12-31,100000.0,7000.0
500598,10378,112,2021-09-10,2024-04-10,58400.0,7300.0
500599,10378,112,2024-04-11,2025-12-31,56900.0,5700.0
500600,10379,104,2021-06-10,2024-03-04,107000.0,8300.0
500601,10379,104,2024-03-05,2025-12-31,112300.0,15400.0
500602,10380,105,2018-05-24,2025-12-31,82900.0,10100.0
500603,10381,107,2023-01-21,2024-10-26,118000.0,15600.0
500604,10381,107,2024-10-27,2025-12-31,134900.0,16300.0
500605,10382,110,2023-09-25,2025-12-31,53400.0,5200.0
500606,10383,113,2018-04-11,2025-12-31,85500.0,4600.0
500607,10384,112,2023-03-27,2025-12-31,58800.0,7800.0
500608,10385,108,2017-08-11,2022-08-23,52400.0,5400.0
500609,10385,108,2022-08-24,2025-12-31,54400.0,6700.0
500610,10386,112,2017-10-20,2025-12-31,61000.0,6200.0
500611,10387,109,2016-06-17,2022-03-08,103700.0,13000.0
500612,10387,109,2022-03-09,2025-12-31,115100.0,13300.0
500613,10388,103,2019-08-24,2025-12-31,61400.0,7200.0
500614,10389,108,2023-07-24,2025-01-08,56500.0,6400.0
500615,10389,108,2025-01-09,2025-12-31,50800.0,5600.0
500616,10390,116,2019-04-22,2023-04-27,48000.0,3100.0
500617,10390,116,2023-04-28,2025-12-31,58100.0,3600.0
500618,10391,112,2021-08-12,2024-03-29,51600.0,2600.0
500619,10391,112,2024-03-30,2025-12-31,57000.0,6400.0
500620,10392,109,2020-09-01,2025-12-31,107200.0,6600.0
500621,10393,110,2021-05-07,2025-12-31,49400.0,4400.0
500622,10394,115,2024-04-29,2025-04-30,74500.0,7300.0
500623,10394,115,2025-05-01,2025-12-31,97900.0,13500.0
500624,10395,109,2019-10-21,2025-12-31,102600.0,11500.0
500625,10396,107,2020-11-06,2023-12-09,145600.0,18000.0
500626,10396,107,2023-12-10,2025-12-31,132700.0,15700.0
500627,10397,117,2024-05-21,2025-05-20,97800.0,13700.0
500628,10397,117,2025-05-21,2025-12-31,109200.0,15700.0
500629,10398,115,2018-08-05,2025-12-31,74600.0,3800.0
500630,10399,106,2016-03-15,2022-01-29,87200.0,6400.0
500631,10399,106,2022-01-30,2025-12-31,91900.0,9000.0
500632,10400,108,2022-06-19,2025-12-31,48300.0,3600.0
500633,10401,106,2023-03-23,2024-11-20,80500.0,6400.0
500634,10401,106,2024-11-21,2025-12-31,94700.0,8000.0
500635,10402,103,2018-05-28,2025-12-31,77100.0,8500.0
500636,10403,116,2021-07-27,2024-03-23,57600.0,3000.0
500637,10403,116,2024-03-24,2025-12-31,54600.0,4800.0
500638,10404,106,2022-06-14,2024-07-30,81700.0,8600.0
500639,10404,106,2024-07-31,2025-12-31,85300.0,6800.0
500640,10405,114,2022-09-24,2024-09-09,40100.0,2900.0
500641,10405,114,2024-09-10,2025-12-31,44800.0,4900.0
500642,10406,106,2024-06-10,2025-12-31,75200.0,10900.0
500643,10407,108,2018-06-08,2022-12-21,56000.0,3300.0
500644,10407,108,2022-12-22,2025-12-31,60800.0,5800.0
500645,10408,102,2022-02-23,2025-12-31,82600.0,7700.0
500646,10409,113,2022-06-10,2025-12-31,104400.0,7700.0
500647,10410,108,2019-11-18,2023-07-20,46100.0,2700.0
500648,10410,108,2023-07-21,2025-12-31,52600.0,4200.0
500649,10411,111,2025-02-07,2025-12-31,93500.0,12100.0
500650,10412,101,2016-02-22,2025-12-31,45500.0,4500.0
500651,10413,106,2016-05-10,2025-12-31,81000.0,8000.0
500652,10414,101,2021-03-10,2025-12-31,39500.0,4600.0
500653,10415,107,2021-03-30,2024-02-04,143700.0,18600.0
500654,10415,107,2024-02-05,2025-12-31,145900.0,16900.0
500655,10416,111,2019-03-17,2025-12-31,92900.0,13100.0
500656,10417,108,2020-12-21,2023-12-27,58500.0,6300.0
500657,10417,108,2023-12-28,2025-12-31,57200.0,2900.0
500658,10418,111,2019-08-23,2023-06-15,102300.0,9500.0
500659,10418,111,2023-06-16,2025-12-31,100500.0,9900.0
500660,10419,108,2017-12-26,2022-10-16,52900.0,4600.0
500661,10419,108,2022-10-17,2025-12-31,64600.0,6900.0
500662,10420,105,2025-09-17,2025-12-31,89000.0,6300.0
500663,10421,105,2019-03-21,2025-12-31,75600.0,7200.0
500664,10422,104,2017-06-17,2022-08-01,112400.0,9000.0
500665,10422,104,2022-08-02,2025-12-31,129600.0,18600.0
500666,10423,114,2020-07-06,2025-12-31,40800.0,4500.0
500667,10424,110,2023-02-21,2025-12-31,47800.0,3000.0
500668,10425,105,2021-10-18,2024-04-25,84700.0,10400.0
500669,10425,105,2024-04-26,2025-12-31,97200.0,9300.0
500670,10426,104,2024-04-21,2025-12-31,115200.0,13000.0
500671,10427,115,2018-12-06,2023-03-03,78600.0,6600.0
500672,10427,115,2023-03-04,2025-12-31,98400.0,12500.0
500673,10428,112,2019-03-29,2023-04-18,48600.0,6200.0
500674,10428,112,2023-04-19,2025-12-31,59200.0,4300.0
500675,10429,110,2025-08-05,2026-08-04,44300.0,4100.0
500676,10429,110,2026-08-05,2025-12-31,53600.0,6400.0
500677,10430,106,2024-11-14,2025-12-31,73300.0,5400.0
500678,10431,105,2022-12-17,2024-10-12,84000.0,10100.0
500679,10431,105,2024-10-13,2025-12-31,89600.0,5400.0
500680,10432,116,2022-11-16,2025-12-31,57100.0,4300.0
500681,10433,112,2018-12-27,2023-03-12,55500.0,3900.0
500682,10433,112,2023-03-13,2025-12-31,58600.0,7500.0
500683,10434,107,2022-03-26,2024-06-28,143200.0,16800.0
500684,10434,107,2024-06-29,2025-12-31,135000.0,13900.0
500685,10435,114,2021-08-29,2025-12-31,39000.0,2500.0
500686,10436,112,2024-03-24,2025-12-31,57900.0,5600.0
500687,10437,107,2016-07-15,2022-03-19,147400.0,17600.0
500688,10437,107,2022-03-20,2025-12-31,150400.0,17200.0
500689,10438,108,2018-08-29,2023-01-23,59800.0,3800.0
500690,10438,108,2023-01-24,2025-12-31,62000.0,5700.0
500691,10439,107,2016-10-16,2025-12-31,140100.0,14900.0
500692,10440,104,2017-08-17,2025-12-31,123400.0,6800.0
500693,10441,112,2023-08-23,2025-01-20,57700.0,8200.0
500694,10441,112,2025-01-21,2025-12-31,59500.0,3200.0
500695,10442,106,2020-11-25,2025-12-31,73100.0,7700.0
500696,10443,112,2016-08-27,2022-04-05,56000.0,8000.0
500697,10443,112,2022-04-06,2025-12-31,60400.0,3200.0
500698,10444,117,2025-11-08,2025-12-31,91000.0,11600.0
500699,10445,102,2023-01-25,2024-10-28,95800.0,13500.0
500700,10445,102,2024-10-29,2025-12-31,95500.0,14200.0
500701,10446,109,2022-12-14,2024-10-11,99000.0,5300.0
500702,10446,109,2024-10-12,2025-12-31,97000.0,11000.0
500703,10447,112,2019-04-29,2023-04-30,49300.0,3900.0
500704,10447,112,2023-05-01,2025-12-31,61800.0,3200.0
500705,10448,112,2021-09-08,2024-04-09,57000.0,5100.0
500706,10448,112,2024-04-10,2025-12-31,53700.0,6000.0
500707,10449,113,2018-10-10,2025-12-31,97700.0,11700.0
500708,10450,107,2017-12-23,2022-10-15,138700.0,9200.0
500709,10450,107,2022-10-16,2025-12-31,141600.0,8000.0
500710,10451,109,2018-07-09,2025-12-31,96400.0,14200.0
500711,10452,110,2024-04-04,2025-12-31,57600.0,3500.0
500712,10453,117,2020-02-01,2025-12-31,93100.0,9600.0
500713,10454,107,2025-11-01,2026-10-31,116700.0,14100.0
500714,10454,107,2026-11-01,2025-12-31,163700.0,16900.0
500715,10455,115,2019-06-13,2023-05-18,92300.0,8000.0
500716,10455,115,2023-05-19,2025-12-31,100900.0,13700.0
500717,10456,107,2018-05-26,2025-12-31,138700.0,16600.0
500718,10457,116,2024-09-20,2025-12-31,48300.0,5800.0
500719,10458,111,2023-03-05,2024-11-12,98500.0,10400.0
500720,10458,111,2024-11-13,2025-12-31,96100.0,12500.0
500721,10459,109,2024-06-03,2025-06-02,95000.0,5000.0
500722,10459,109,2025-06-03,2025-12-31,102200.0,6800.0
500723,10460,110,2023-10-16,2025-02-10,47500.0,2600.0
500724,10460,110,2025-02-11,2025-12-31,55400.0,5700.0
500725,10461,106,2023-01-07,2025-12-31,78700.0,10800.0
500726,10462,106,2019-01-28,2023-03-25,81900.0,11200.0
500727,10462,106,2023-03-26,2025-12-31,76800.0,7700.0
500728,10463,104,2025-11-02,2025-12-31,102200.0,7700.0
500729,10464,104,2019-03-18,2025-12-31,113300.0,9200.0
500730,10465,107,2018-06-30,2025-12-31,141100.0,11900.0
500731,10466,113,2019-06-13,2023-05-18,101800.0,8600.0
500732,10466,113,2023-05-19,2025-12-31,110900.0,8300.0
500733,10467,110,2021-10-15,2024-04-24,48300.0,6900.0
500734,10467,110,2024-04-25,2025-12-31,60900.0,6500.0
500735,10468,103,2017-06-27,2025-12-31,60800.0,7000.0
500736,10469,115,2020-03-30,2023-09-11,85100.0,11400.0
500737,10469,115,2023-09-12,2025-12-31,80000.0,8900.0
500738,10470,111,2019-05-17,2025-12-31,86100.0,9900.0
500739,10471,116,2024-03-21,2025-12-31,56700.0,3500.0
500740,10472,111,2016-12-30,2022-05-25,105500.0,12500.0
500741,10472,111,2022-05-26,2025-12-31,107600.0,8800.0
500742,10473,104,2023-12-09,2025-03-04,124500.0,7500.0
500743,10473,104,2025-03-05,2025-12-31,138400.0,8700.0
500744,10474,108,2022-02-11,2024-06-11,50300.0,5100.0
500745,10474,108,2024-06-12,2025-12-31,62800.0,9200.0
500746,10475,110,2024-08-04,2025-08-03,44400.0,5000.0
500747,10475,110,2025-08-04,2025-12-31,59100.0,5300.0
500748,10476,101,2025-09-24,2026-09-23,42200.0,4900.0
500749,10476,101,2026-09-24,2025-12-31,48900.0,6100.0
500750,10477,102,2025-02-27,2026-02-26,98200.0,6400.0
500751,10477,102,2026-02-27,2025-12-31,94700.0,10300.0
500752,10478,104,2025-10-06,2025-12-31,104400.0,15100.0
500753,10479,107,2016-12-13,2025-12-31,122600.0,15000.0
500754,10480,108,2023-08-27,2025-12-31,56500.0,8000.0
500755,10481,109,2018-11-28,2025-12-31,91700.0,11800.0
500756,10482,104,2016-04-04,2025-12-31,113500.0,9700.0
500757,10483,111,2018-06-19,2025-12-31,93600.0,10600.0
500758,10484,110,2019-10-31,2023-07-13,54700.0,4600.0
500759,10484,110,2023-07-14,2025-12-31,60600.0,3700.0
500760,10485,106,2020-01-21,2025-12-31,79000.0,9500.0
500761,10486,102,2025-08-31,2025-12-31,81400.0,8000.0
500762,10487,101,2025-08-28,2025-12-31,47500.0,3800.0
500763,10488,106,2019-01-06,2025-12-31,85400.0,7400.0
500764,10489,103,2024-06-21,2025-12-31,67600.0,4000.0
500765,10490,106,2021-10-14,2025-12-31,73000.0,7000.0
500766,10491,110,2021-08-03,2025-12-31,56700.0,3200.0
500767,10492,108,2023-01-02,2024-10-19,54600.0,7000.0
500768,10492,108,2024-10-20,2025-12-31,64800.0,3200.0
500769,10493,107,2025-01-18,2025-12-31,115200.0,14800.0
500770,10494,106,2016-02-14,2022-01-17,87800.0,5800.0
500771,10494,106,2022-01-18,2025-12-31,93600.0,7400.0
500772,10495,111,2019-06-21,2025-12-31,96000.0,6800.0
500773,10496,115,2023-07-13,2025-01-03,74100.0,3700.0
500774,10496,115,2025-01-04,2025-12-31,84700.0,8600.0
500775,10497,113,2016-01-31,2025-12-31,105100.0,6000.0
500776,10498,108,2023-07-26,2025-01-09,56800.0,5600.0
500777,10498,108,2025-01-10,2025-12-31,53400.0,4800.0
500778,10499,106,2017-01-14,2022-05-31,70100.0,8900.0
500779,10499,106,2022-06-01,2025-12-31,82600.0,11900.0
500780,10500,105,2016-02-21,2025-12-31,89600.0,7400.0
500781,10501,114,2018-12-08,2023-03-04,42100.0,3600.0
500782,10501,114,2023-03-05,2025-12-31,51600.0,3200.0
500783,10502,101,2024-08-18,2025-12-31,45800.0,6000.0
500784,10503,116,2018-08-14,2025-12-31,54800.0,8000.0
500785,10504,111,2017-06-01,2022-07-25,83500.0,7500.0
500786,10504,111,2022-07-26,2025-12-31,101900.0,7100.0
500787,10505,110,2023-07-17,2025-01-05,44500.0,5600.0
500788,10505,110,2025-01-06,2025-12-31,55700.0,7500.0
500789,10506,102,2017-10-03,2022-09-13,94900.0,9400.0
500790,10506,102,2022-09-14,2025-12-31,102000.0,8900.0
500791,10507,111,2022-06-15,2024-07-30,104300.0,13900.0
500792,10507,111,2024-07-31,2025-12-31,97500.0,14200.0
500793,10508,108,2020-10-26,2023-12-04,52200.0,6600.0
500794,10508,108,2023-12-05,2025-12-31,55400.0,4600.0
500795,10509,103,2017-07-12,2022-08-11,68300.0,4300.0
500796,10509,103,2022-08-12,2025-12-31,66100.0,9400.0
500797,10510,105,2024-05-18,2025-05-17,75900.0,9600.0
500798,10510,105,2025-05-18,2025-12-31,88200.0,6000.0
500799,10511,114,2024-07-19,2025-12-31,47100.0,2900.0
500800,10512,108,2023-10-06,2025-12-31,58500.0,6600.0
500801,10513,106,2020-04-30,2025-12-31,73600.0,4600.0
500802,10514,101,2023-04-14,2025-12-31,48300.0,5700.0
500803,10515,113,2018-11-15,2023-02-23,92100.0,9600.0
500804,10515,113,2023-02-24,2025-12-31,110800.0,6300.0
500805,10516,110,2021-12-16,2025-12-31,54100.0,3700.0
500806,10517,111,2022-12-13,2024-10-11,87300.0,12600.0
500807,10517,111,2024-10-12,2025-12-31,100100.0,10300.0
500808,10518,109,2025-04-03,2025-12-31,92200.0,5600.0
500809,10519,109,2025-05-08,2025-12-31,99600.0,7600.0
500810,10520,110,2020-10-29,2023-12-06,53100.0,6400.0
500811,10520,110,2023-12-07,2025-12-31,49000.0,5800.0
500812,10521,107,2022-08-18,2025-12-31,121300.0,12400.0
500813,10522,116,2017-06-25,2025-12-31,49200.0,6200.0
500814,10523,109,2021-07-26,2025-12-31,103300.0,7800.0
500815,10524,107,2017-09-29,2025-12-31,129500.0,9900.0
500816,10525,108,2019-04-14,2023-04-24,58700.0,5400.0
500817,10525,108,2023-04-25,2025-12-31,63900.0,4200.0
500818,10526,113,2020-09-14,2025-12-31,87500.0,4500.0
500819,10527,104,2016-01-08,2025-12-31,98800.0,9500.0
500820,10528,107,2017-11-04,2025-12-31,143700.0,14000.0
500821,10529,110,2022-06-29,2025-12-31,52600.0,3200.0
500822,10530,105,2025-05-02,2026-05-01,80300.0,7100.0
500823,10530,105,2026-05-02,2025-12-31,87700.0,6600.0
